userName,app,score,at,content,normalized_text
Zannuby Al Izzami,Gojek,2,2026-03-09 11:11:43,"Pada saat driver menelepon saya, saya tidak mendapatkan notifikasi serta saya tidak dapat mengangkat telepon dari driver",saat pengemudi telepon saya dapat notifikasi saya dapat angkat telepon pengemudi
Flashia,Gojek,5,2026-03-09 11:11:35,mantap,mantap
Baerah Helmi,Gojek,5,2026-03-09 11:04:41,sangat membantu,sangat bantu
GUERA VLOG,Gojek,5,2026-03-09 10:56:22,mantap,mantap
velissa nyctagina,Gojek,1,2026-03-09 10:56:08,"gajelas nyari driver lama banget padahal reguler, gofood juga sampe 1 jam gabisa dicancel. gaad otakny",gajelas nyari pengemudi lama banget padahal reguler go food sampe jam gabisa dicancel gaad otakny
Aaron Mariotua Simorangkir,Gojek,1,2026-03-09 10:54:36,lawack,lawack
Hj Nurmila,Gojek,5,2026-03-09 10:53:45,membantu,bantu
Novi Susian,Gojek,1,2026-03-09 10:48:17,"drivernya pada milih2, pada cancel seenaknya",drivernya milih cancel enak
Belby Ayu,Gojek,1,2026-03-09 10:47:27,"kecewa banget, setiap lagi urgent pasti belli di gofood selalu gak dapet driver, habis itu kalo mau di cancel juga harus nunggu lama baru bisa ke cancel. dulu waktu beliin kakakku jiga gitu padahal udah pakai express. terus katanya kalo di express kalo terlambat ada di kasih voucher, padahal sampai sekarang vouchernya juga ga ada sama sekali di akunku",kecewa banget lagi urgent belli go food selalu tidak dapet pengemudi habis kalo mau cancel harus nunggu lama baru ke cancel dulu waktu beliin kakak jiga gitu padahal sudah pakai express terus kata kalo express kalo lambat kasih voucer padahal sekarang vouchernya tidak sama sekali di akun
Agus Tri Cahya,Gojek,5,2026-03-09 10:47:18,Memudahkan Perjalanan😄,mudah jalan
Mus Lihun,Gojek,5,2026-03-09 10:43:59,mantul,mantul
Yunda Syiam,Gojek,1,2026-03-09 10:42:33,masa tiap kali order di kasih nya yang jauh mulu.. gak kasian apa sama abang nya makin susah cari orderan ini sih bikin males abang gojek nya,masa tiap kali pesan kasih nya jauh mulu tidak kasi apa sama abang nya makin susah cari pesan sih bikin males abang gojek nya
Remon Anggowo Wijoyo,Gojek,2,2026-03-09 10:41:34,"beberapa kali nemu driver arogan... ga mau jemput + ga di cancel orderannya... udah di tunggu lama padahal,,, pas saya samperin dia ngelak kalo bukan itu motornya dll... pas udah alesan katanya sudah di cancel... tidak mau minta maaf malah marah²... saya cuman ada bukti foto nya",beberapa kali nemu pengemudi arogan tidak mau jemput tidak cancel pesan sudah tunggu lama padahal pas samperin ngelak kalo bukan motor pas sudah alesan kata di cancel mau minta maaf malah marah cuman bukti foto nya
Dwi Mulyono,Gojek,5,2026-03-09 10:20:38,mantab gojek,mantab gojek
Warto Satrimo,Gojek,5,2026-03-09 10:18:08,aplikasi yang memperbudak mitranya,aplikasi budak mitra
Fitriani M,Gojek,5,2026-03-09 10:14:30,sangat membantu,sangat bantu
Buggi Azaria,Gojek,5,2026-03-09 10:12:11,menyenangkan,senang
Nurlaily Fitriani20,Gojek,5,2026-03-09 10:11:46,mantap sering bnyak promo,mantap sering bnyak promo
Gtw dih,Gojek,3,2026-03-09 09:54:20,alamat yang di pasang tidak sesuai dengan yg diinginkan,alamat di pasang sesuai yang ingin
Wayan Linda,Gojek,5,2026-03-09 09:52:49,sangatt membantu disemua aktifitass 😇😍,sangat bantu semua aktifitass
Suipna Rofi'i,Gojek,5,2026-03-09 09:48:24,good job,good job
Fazria Olivia faizal,Gojek,5,2026-03-09 09:45:38,mantab,mantab
JotaroXX Asmoking,Gojek,3,2026-03-09 09:43:08,Kalo yang hemat drivernya ghoib mending diilangin,kalo hemat drivernya ghoib mending diilangin
Moh Juli Bahtiar,Gojek,5,2026-03-09 09:42:13,terima kasih selalu memudahkan dalam transportasi,terima kasih selalu mudah transportasi
Casman Ajja,Gojek,2,2026-03-09 09:34:27,skarang cari driver nya susah susah ad adariver yang Deket jg di lempar nya jauh jauh dari titik penjemputan,skarang cari pengemudi nya susah susah ad adariver deket juga lempar nya jauh jauh titik jemput
ini rasyad,Gojek,2,2026-03-09 09:33:37,pelayanan digital fitur gosend nya jelek banget,layan digital fitur gosend nya jelek banget
latifah tuljanah,Gojek,5,2026-03-09 09:30:20,dengan adanya gojek pergi k mn pun lbh mudah,ada gojek pergi k mn lbh mudah
Luthfi Gemoy,Gojek,5,2026-03-09 09:27:15,mantap,mantap
fitri aulia taulani,Gojek,2,2026-03-09 09:22:38,aplikasi nya banyak lemot dan bug,aplikasi nya banyak lot bug
Ahmad Sururi,Gojek,5,2026-03-09 09:13:30,mantafff,mantafff
Supriyatno Jhoni Sembiring,Gojek,5,2026-03-09 09:10:51,"Drivernya sopan, taat aturan Lalin.",drivernya sopan taat atur lalin
Safitri Nursamsiah,Gojek,5,2026-03-09 08:59:22,sejauh ini loveee gojekkk🤩😘,jauh loveee gojekkk
Moh Zoel,Gojek,1,2026-03-09 08:58:41,"uang saya topup 20ribu di curi sama aplikasi ini, apa saya buat pengaduan ke DPR dan ojk, udah kayak maling aja ini aplikasi, baru kita topup, tiba tiba hilang uang 20ribu",uang topup ribu curi sama aplikasi apa buat adu dpr ojk sudah kayak maling aja aplikasi baru topup tiba tiba hilang uang ribu
Nani Herawati,Gojek,5,2026-03-09 08:58:39,mempermudah perjalanan ke tempat tujuan untuk menghindari macet,mudah jalan tempat tuju hindar macet
Azizah Fitradi,Gojek,1,2026-03-09 08:46:54,"selalu ga sesuai ekspetasi, udah pesen goride biasa malah dapet setara goride hemat!",selalu tidak sesuai ekspetasi sudah sen goride biasa malah dapet tara goride hemat
Masternet Rma,Gojek,5,2026-03-09 08:29:39,mantapppppp,mantapppppp
Putri Tania,Gojek,2,2026-03-09 08:17:52,untuk gosend nyah jlk banget masa aku pesen 1jm ga ada yg mau ambil sama sekali,gosend nyah jlk banget masa saya sen jm tidak yang mau ambil sama sekali
Mustika Nur Hartasih,Gojek,1,2026-03-09 08:07:55,DRIVER GOCAR GJLS LAMA BGT BISA SEJAM,pengemudi go car gjls lama banget jam
Elisa Anggraini,Gojek,3,2026-03-09 07:58:18,"aplikasinya baaagusss tapi sekarang suka kecewa kenapa klo cari driver dapetnya jauh terus... padahal cuaca ga hujan tapi dapetnya jauh terus itu jiga kadang yang deket suka dicancel sama drivernya:( tolongg yaa di evaluasi, terimakasih",aplikasi baaagusss sekarang suka kecewa kalau cari pengemudi dapetnya jauh terus padahal cuaca tidak hujan dapetnya jauh terus jiga kadang deket suka dicancel sama drivernya tolongg yaa evaluasi terimakasih
Dzakwan Rafif Adyatma,Gojek,1,2026-03-09 07:52:13,susah untuk mendapatkan driver saat ramadhan,susah dapat pengemudi ramadhan
warid rifansyah,Gojek,5,2026-03-09 07:41:11,menyenangkan,senang
Tiga Berlian,Gojek,5,2026-03-09 07:25:09,berguna bgt,guna banget
Sutris Nabila,Gojek,5,2026-03-09 07:24:02,sangat membantu,sangat bantu
dedi maryadi,Gojek,5,2026-03-09 07:15:36,Oke bos,baik bos
Dedi Muhammad,Gojek,3,2026-03-09 07:14:36,"Gunakan ikon edit untuk menyematkan, menambahkan, atau menghapus klip.Gunakan ikon edit untuk menyematkan, menambahkan, atau menghapus klip.Sentuh lama klip untuk menyematkannya. Klip yang dilepas sematannya akan dihapus setelah 1 jam.",guna ikon edit semat tambah hapus klipgunakan ikon edit semat tambah hapus klipsentuh lama klip semat klip lepas semat hapus jam
Ida Farida,Gojek,5,2026-03-09 07:14:10,"amanah, senyum, sapa, pesanan memuaskan.",amanah senyum sapa pesan muas
D.Ra. D,Gojek,2,2026-03-09 06:53:58,"semenjak update pemilihan lokasi jadi otomatis :( mana kalau di edit suka susah, sekarang tiap pesan selalu harus jalan kaki jauh banget karena kosan saya di dalam gang. biasanya tinggal klik lokasi kosan di map, tapi ini otomatis milih lokasi jemput yg dekat dg jalan raya yg mana harus jalan kaki jauh!. sukur kalau tau dimana lokasinya, sebagai anak rantau aplikasinya jadi gak ramah :(",semenjak perbarui pilih lokasi jadi otomatis mana kalau edit suka susah sekarang tiap pesan selalu jalan kaki jauh banget kosan gang biasa tinggal klik lokasi kosan di map ini otomatis milih lokasi jemput yang dekat dg jalan raya yang mana jalan kaki jauh sukur kalau tau lokasi anak rantau aplikasi jadi tidak ramah
yudhiani yustisiawatie,Gojek,5,2026-03-09 06:27:21,makasih pak dah sat set,terima kasih pak sudah sat set
Yuli Novitasari,Gojek,5,2026-03-09 06:26:02,lumayan banyak promonya,lumayan banyak promonya
Kontol Asu,Gojek,5,2026-03-09 06:24:43,jos gandos,jos gandos
abdul hakim,Gojek,1,2026-03-09 06:21:24,"ini kenapa sih gojek, masa penumpang bisa dikasih komen jelek biar driver lain cancel penumpang? padahal ortu harus pp RS karena penyakit saya pesenin gocar dan bayar cash (ortu yg minta biar mereka yang bayar, karena ortu g ngerti pesan gocar), susah amat sekarang pesan gocar buat ortu bolak balik ke RS",kenapa sih gojek masa tumpang kasih komen jelek biar pengemudi cancel tumpang padahal ortu pp rs sakit senin go car bayar cash ortu yang minta biar yang bayar ortu g ngerti pesan go car susah sekarang pesan go car buat ortu bolak balik rs
Robi Suratmaja,Gojek,1,2026-03-09 06:12:15,"bantu banget sih, tapi antara suggestion waktu jemput di apknya sangat tidak sesuai, thanks deh",bantu banget sih antara suggestion waktu jemput apknya sangat sesuai terima kasih deh
taktahulah taktahu,Gojek,1,2026-03-09 06:11:46,Jangan Beli Makanan lewat akun gojek ga amanah sama sekali,jangan beli makan lewat akun gojek tidak amanah sama sekali
kayla ninok,Gojek,5,2026-03-09 05:54:20,membantu banget buatt ke mana-mana apalagi kalau pulang sekolah ngga ada yang jemput,bantu banget buatt manamana kalau pulang sekolah tidak yang jemput
Andika Dyan pratama,Gojek,5,2026-03-09 05:50:48,"apk yang membantu seseorang yg pingin mkn nan tpi nggk ada motor/mager keluar,dan juga bisa berpergian dengan menggunakan apk gojek ini mantappp",apk bantu orang yang pingin mkn nan tpi nggk motormager keluardan bisa pergi guna apk gojek mantappp
RAFi RAHMAN,Gojek,1,2026-03-09 05:48:36,gajelas saya pesen minuman teazi di hublife taman anggrek sudah net harga 47 sudah dibayar sudah nunggu sejam tiba tiba di cancel dan sekarang kalau saya pesen lagi harganya melonjak jadi 70 ribu gajelas padahal resto nya sama,gajelas sen minum teazi hublife taman anggrek net harga bayar nunggu jam tiba tiba cancel sekarang kalau sen harga lonjak jadi ribu gajelas padahal resto nya sama
Weni Masitoh,Gojek,5,2026-03-09 05:42:55,ada di saat butuh,di butuh
leo ganteng,Gojek,2,2026-03-09 05:41:31,"drivernya sombong amat .. mentang2 ongkosan gw cuma 17 ribu pake gopay, ga da yg ambil.. pdhl di sektr situ bnyak driver.. ga boleh gt bng nolak rejeki, anyep seharian ngehe lu pada.. giliran gw order maxim cm 15 rebu lgsg dpt driver .. gilo sombong .....",drivernya sombong mentang ongkos saya cuma ribu pakai gopay tidak da yang ambil pdhl sektr situ bnyak pengemudi tidak gt bng nolak rejeki anyep hari ngehe kamu gilir saya pesan maxim cm rebu lgsg dpt pengemudi gilo sombong
Jonathan Visser,Gojek,2,2026-03-09 05:41:19,"Mending lo hapus dah tuh program hemat daripad cust pada pindah ke greenSM..efek prgram hemat,klo psn hemat drivernya pd ga mao nyalain AC..",mending kamu hapus sudah itu program hemat daripad cust pindah greensmefek prgram hematklo psn hemat drivernya pd tidak mao nyalain ac
Adhipp J,Gojek,5,2026-03-09 05:25:43,"terbantu banget pakai gojek, enak dah",bantu banget pakai gojek enak sudah
Asdharia Ria,Gojek,1,2026-03-09 05:16:10,gk baik drivernya gk bnr saya sampai kecelakaan trs drivernya gk tanggung jawab.,tidak baik drivernya tidak bnr sampai celaka trs drivernya tidak tanggung jawab
Michaella Sukito,Gojek,5,2026-03-09 05:01:19,berguna banget,guna banget
Misriah Mimis,Gojek,5,2026-03-09 04:59:50,sangat enak dan pengantaran cepat,sangat enak antar cepat
Donny Ade,Gojek,5,2026-03-09 04:30:28,g ribet,g ribet
Dhewi Merdeka,Gojek,5,2026-03-09 04:26:57,memudahkan kemana2,mudah
Nuryanto Isman,Gojek,5,2026-03-09 04:22:51,Terima kasih telah membantu perjalanan kami,terima kasih bantu jalan
Ucup Uyee012,Gojek,4,2026-03-09 04:11:42,mantap mantapp,mantap mantapp
nanik handayani,Gojek,5,2026-03-09 03:59:33,good semuanya,good semua
Qwer Gugag,Gojek,5,2026-03-09 03:56:31,apk nya bagus,apk nya bagus
Umi Ayu Habibah Raihan,Gojek,5,2026-03-09 03:49:10,puas dan terpercaya,puas percaya
Sangin Sangin,Gojek,5,2026-03-09 03:46:35,sangat membantu perjalanan kami,sangat bantu jalan
muhamadaldi,Gojek,5,2026-03-09 03:40:30,saya kasih 5 bintang karna belum pernah kecewa pakai app ini,kasih bintang karena pernah kecewa pakai aplikasi
Erni Rohaeni,Gojek,5,2026-03-09 03:30:22,mantaf,mantaf
Antoni Sigalingging,Gojek,1,2026-03-09 02:58:43,banyak opik,banyak opik
Ummu Faruq,Gojek,5,2026-03-09 02:54:07,masyaAllah sangat bermanfaat,masyaallah sangat manfaat
Bangkit Aji sanjaya,Gojek,1,2026-03-09 02:39:35,menyambungkan internet terus lola ga jelas,sambung internet terus lola tidak jelas
Muhammad Fahri,Gojek,5,2026-03-09 02:16:20,aplikasi ini sangat membantu banget Joss dah pokonya,aplikasi sangat bantu banget joss sudah poko
RAF RT,Gojek,2,2026-03-09 01:52:11,penyakitan. Kadang mobil di map aplikasi suka ga jalan dan menit estimasi ga berubah2. aplikasi aneh,sakit kadang mobil map aplikasi suka tidak jalan menit estimasi tidak ubah aplikasi aneh
Nama Depan,Gojek,5,2026-03-09 01:51:07,ok baik,baik
surdi surefendi,Gojek,5,2026-03-09 01:50:42,mantap,mantap
Endah Krisnawati,Gojek,5,2026-03-09 01:48:26,memudahkan seg alanya,mudah seg ala
Bahtiar,Gojek,5,2026-03-09 01:30:14,"KALAU NGASIH DRIVER YANG NGOTAK DIKIT LAH, LAGI BURU BURU, DI MAP BANYAK DRIVER YANG DEKET, TAPI MALAH DIKASIH DRIVER YANG JAUH DARI LOKASI JEMPUT HADEHHH, BAHKAN DAPET DRIVER YANG UDAH DI TUJUAN, KAN KASIAN DRIVER NYA, DARI LOKASI TUJUAN KE LOKASI JEMPUT LAGI DAN BALIK LAGI KE LOKASI TUJUAN, PERBAIKI LAGI!!!",kalau ngasih pengemudi ngotak dikit lah buru buru map banyak pengemudi deket malah kasih pengemudi jauh lokasi jemput hadehhh bahkan dapet pengemudi sudah tuju kan kasi pengemudi nya lokasi tuju lokasi jemput dan balik ke lokasi tuju baik
rein,Gojek,1,2026-03-09 01:24:16,dapat driver selalu jauh dan harus muter tolong map gojek ditingkatkan mencari lokasi driver apalagi di jalur satu arah agak customer gak lama nunggu driver harus muter,pengemudi selalu jauh muter map gojek tingkat cari lokasi pengemudi di jalur satu arah customer tidak lama nunggu pengemudi harus muter
Naila Salsa13,Gojek,1,2026-03-09 01:15:21,yesel gu donwlod apps ini ajing,yesel gu donwlod apps ajing
awan alwan,Gojek,1,2026-03-09 01:14:59,nyari driver lama pas udh dapet seenaknya dibatalin sepihak dengan driver ny,nyari pengemudi lama pas sudah dapet enak dibatalin pihak pengemudi ny
dani.yudha.krisna,Gojek,5,2026-03-09 01:10:08,menyenangkan sekali lagi ok,senang sekali baik
Robot Jakarta,Gojek,3,2026-03-09 01:05:15,"knp harus driver yg jauh yg dpt,,yg deket kan banyak,,susah dpt driver yg deket",knp pengemudi yang jauh yang dptyg deket kan banyaksusah dpt pengemudi yang deket
Wahyuni Yuni,Gojek,5,2026-03-09 01:02:25,tepat waktu amanah,tepat waktu amanah
Velita Lerian,Gojek,3,2026-03-09 01:01:32,sekarang sulit untuk dpt driver kalau lagi order,sekarang sulit dpt pengemudi kalau pesan
mandadellaagustri agustrii,Gojek,1,2026-03-09 00:58:27,giliran go-ride hemat lama bgt dapet driver nya,gilir goride hemat lama banget dapet pengemudi nya
reyza noviansyah,Gojek,5,2026-03-09 00:42:43,mantaap,mantaap
Mikhayla Marsha,Gojek,1,2026-03-09 00:40:01,"Kenapa yaa skg gojek susah dpt nya...apa driver nya pilih"" yaa..kalau nominal kecil bnyak driver gak mau ambil ....tolong donk d perbaiki sistemnya...ank saya hampir 1jam gak bisa dpt driver sangat mengecewakan sistemnya perlu d benahi agar driver gk pilih"" penumpang",yaa skg gojek susah dpt nyaapa pengemudi nya pilih yaakalau nominal kecil bnyak pengemudi tidak mau ambil donk d baik sistemnyaank hampir jam tidak dpt pengemudi sangat kecewa sistem perlu d benah pengemudi tidak pilih tumpang
HARRY _PGL,Gojek,5,2026-03-09 00:34:41,sangat membantu di saat urgen,sangat bantu saat urgen
Samuel Yonathan,Gojek,1,2026-03-09 00:32:20,"Min tolong dong yang driver driver nya pada males di kasih sanksi apa gimana kek soalnya kalau dibulan puasa gini pada males banget et dah,gada yang nyangkut samsek",min dong pengemudi pengemudi nya males kasih sanksi apa bagaimana kek soal kalau bulan puasa gin males banget et dahgada nyangkut samsek
Warsito Walito,Gojek,5,2026-03-09 00:26:04,mantap,mantap
dede gobang,Gojek,1,2026-03-09 00:25:03,aplikasi gak guna hampir setengah jam mencari driver Mulu,aplikasi tidak hampir tengah jam cari pengemudi mulu
Abu Furqon,Gojek,5,2026-03-09 00:17:12,mantap,mantap
Roihan Akbar,Gojek,3,2026-03-09 00:12:29,"sekarang gak tau lama banget cari mas ojol nya 30 menit an nyari gak ketemu temu pada gak mau duit apa ya, sama kalo pake confrun mesti yang Dateng kadang bukan yang tercantum seperti PCX tapi yang Dateng secupi dan Vario Dateng beat",sekarang tidak tau lama banget cari mas ojol nya menit an nyari tidak ketemu temu tidak mau duit apa sama kalo pakai confrun mesti dateng kadang bukan cantum pcx yang dateng cup vario dateng beat
Irfan Muzaki,Gojek,1,2026-03-09 00:09:44,"drivernya ita itu smua .. klo gk ada yg order sambat sepi giliran ada irder pada pilih"" ... harga lonjakan trus baru ada yg mau",drivernya ita smua kalau tidak yang pesan sambat sepi gilir irder pilih harga lonjak trus baru yang mau
Dewi Fitriani,Gojek,1,2026-03-09 00:07:11,skrng jauh2 dpt drivernya 👎,sekarang jauh dpt drivernya
Muhammad Najiyullah,Gojek,5,2026-03-09 00:05:06,dari sekian banyak aplikasi sy lebih suka gojek,sekian banyak aplikasi saya lebih suka gojek
Mutia bro,Gojek,1,2026-03-09 00:03:09,drivernya stecu smw gd kepastian udh ada yg nerima jg dia g jalan2 wkwk,drivernya stecu smw gd pasti sudah yang nerima juga g jalan tawa
Donny Rizal,Gojek,5,2026-03-08 23:57:33,tak ada yang ngalahin,tak yang ngalahin
ObbyShaputra Tv,Gojek,2,2026-03-08 23:46:34,"bulan puasa sepertinya pada malas malasan yaaa, udh 45menit gak dapet dapet driver .. mana udh telat banget masuk kantor",bulan puasa seperti malas malas yaaa sudah menit tidak dapet dapet pengemudi mana sudah telat banget masuk kantor
Riska Fasyah,Gojek,1,2026-03-08 23:45:21,"kalau bisa 0 bintang saya kasih rating segitu, ini hari cerah ga hujan, tapi tetep aja susah dapet gojeknya, yg deket ga mau ambil, nyangkut yg jauh2 baru dijemput 10 menit kemudian, cari alasan apa lagi kalian? pada sombong amat driver yg deket2 itu ga mau ambil hanya karena pake hemat",kalau bintang kasih rating segitu hari cerah tidak hujan tetep aja susah dapet gojek yang deket tidak mau ambil nyangkut yang jauh baru jemput menit kemudian cari alas apa kalian sombong pengemudi yang deket tidak mau ambil karena pakai hemat
Nevan Achilles R,Gojek,5,2026-03-08 23:39:49,bisa membeli makanan dan minuman,beli makan minum
Syafitri Fitri,Gojek,1,2026-03-08 23:35:39,"udah berpuluh2 pesan , pesanan di batalin trus tolong dong karyawan nya evaluasi lagi",sudah puluh pesan pesan batalin trus dong karyawan nya evaluasi
Ronaldo Aldo,Gojek,5,2026-03-08 23:33:43,allikasi terbaik di indonesia,allikasi baik indonesia
Biggerz rafael,Gojek,1,2026-03-08 23:14:59,"yange bener dikit lah kalo ngasih driver, masa jauh banget dari titik penjemputan udah gitu lama banget",yange bener dikit lah kalo ngasih pengemudi masa jauh banget titik jemput sudah gitu lama banget
Annisa Febriyanti,Gojek,1,2026-03-08 23:06:33,"lama banget kalo dapet driver pas pagi, padahal order sblm jam 6.",lama banget kalo dapet pengemudi pas pagi padahal pesan sblm jam
Samsung A71,Gojek,5,2026-03-08 23:03:51,apk bagus,apk bagus
