userName,score,at,content,app
SIER IVORA,1,2026-03-11 07:55:16,sumpah bad banget...skrg aplikasi semakin buruk...lemot aplikasinya...susah loadingnya...aplikasinya yg sangat buruk...buka aplikasinya sampe hampir 30 menit ga bisa2...sangat2 kecewa...bad bnget,Gojek
Andik Riyanto,5,2026-03-11 07:16:09,ok banget,Gojek
Aura salsabila,5,2026-03-11 07:07:25,bagus,Gojek
Deri Winanto,5,2026-03-11 06:55:21,luar biasa,Gojek
Esther Inkiriwang,5,2026-03-11 06:46:45,terimakasih,Gojek
Ade Dewie,1,2026-03-11 06:42:07,hi gojek kenapa sekarang udah gak mau bawa ibu2 yang bawa bocil?,Gojek
Evie Artikasarie,5,2026-03-11 06:40:21,mantap,Gojek
Muhammad Arief Effendy,1,2026-03-11 06:22:05,"tolong kalo nyari driver tuh yang terdekat aja, mikir ga sih udah nunggu lama tau-tau dicancel dan harus nyari driver lain dan itu lama banget. Udah selesai bakar duit sekarang malah nyusahin Mitra dan customer, perusahaan stress",Gojek
Siti Della Harizka,1,2026-03-11 06:19:13,titik ga sesuai gmaps,Gojek
Anto Sutoyo,5,2026-03-11 06:12:28,ok,Gojek
Habibi Musthofa,1,2026-03-11 05:52:14,"vocer gaada terus ,driver suka minta cancel ,cust gabisa ngeliat bintangnya sendiri",Gojek
Aulia Adinda Zalsabela,1,2026-03-11 05:48:34,"Tolong dong drivernya di kasih edukasi tentang sopan santun, kalo gamau ambil orderan bisa chat ke kita as a customer.. saya selalu pake gojek hemat dan selalu di cancel juga sm driverny. apalagi kalo pake gojek hemat pas di Pangkalan ojek instan malah di ketusin sm drivernya",Gojek
Shafa Dwi m,5,2026-03-11 05:45:37,membantu kita saat berpergian,Gojek
Nur Hasanah,5,2026-03-11 05:41:43,Selalu suka Aplikasi ini. Apalagi kalo dpt driver yg ramah dan baik. Thank you ya,Gojek
Yanti Wijaya,5,2026-03-11 05:39:12,bagus,Gojek
Rosa Aprillia,1,2026-03-11 05:37:58,"sistem nya gak jelas, order go food di jam 12 tulisannya sudah terlambat dan harus nunggu 18-28menit, tidak ada konfirmasi kenapa terlambat, driver di chat pun tidak ada kabar, gak bisa dibatalin juga, giliran nge hubungi cs malah dpt pesan bot dan gak bantu masalah. udah terlanjur isi gopay tidak bisa di tf balik ke rekening, sangat ribet. pindah ke sebelah aja deh, ga repot.",Gojek
deska fauzia,2,2026-03-11 05:08:28,"Hari ini anak saya naik GoRide, diperjalanan tumbler anak saya jatuh. Anak saya sudah meminta driver untuk berhenti mengambil tumbler yang jatuh, tapi driver bilang "" Tidak apa apa"" dan melanjutkan perjalanan. Apakah driver bersikap kurang bijak hanya karena anak saya masih SD, sehingga kurang peduli dengan barang customer yang jatuh? Masalahnya itu adalah tumbler merk Sturbuks seharga Rp 500.000 Saya mengalami kerugian, bagaimana pihak Gojek menyelesaikan masalah ini?",Gojek
Fais Bachtiar,5,2026-03-11 04:59:40,good,Gojek
kuncung bawuk,3,2026-03-11 04:57:12,payah argo receh potongan besar,Gojek
Zainal,5,2026-03-11 04:55:58,aman,Gojek
Mayda Inayati,3,2026-03-11 04:49:53,"udah oke sekarang apknya, cuma pernah dapet driver yang malah nglewatin lokasi gw dan ngejauh gitu, jadinya buang buang waktu. PEMILIHAN RUTE jauh hehe",Gojek
Rina Oktafiani,5,2026-03-11 04:49:00,aplikasi yang bertanggung jawab,Gojek
Mira Bahtamia,1,2026-03-11 04:38:20,tolong aplikasi inu untuk diperbanyak mobil ke daerah antapani tgl 15 siang dan malam,Gojek
Fariz Panjayani,1,2026-03-11 04:36:37,lemot nya minta ampun,Gojek
Tri Nita,4,2026-03-11 04:35:43,"ini dulu ya,tpi banyak membantu terimakasih Go Jek/Go Car",Gojek
Rizqi ali a,1,2026-03-11 04:30:21,Terlalu sering dapat druver tidak bergerak dan ada juga yang menjauh dari lokasi jemput. Nunggu pembatalan lama. Dibatalkan sendiri kena potongan. Gak bisa review driver,Gojek
Ilda Fitri Yani,5,2026-03-11 04:26:47,aman dan nyaman,Gojek
Fikri Alfian,2,2026-03-11 04:23:13,kirim gosend sameday aja 2 hari ga ada yg pickup. sekalinya dapet langsung di cancel drivernya!,Gojek
Tri Basuki Yulianto,1,2026-03-11 04:21:18,lemot aplilasiny,Gojek
Siti Nurjanah,5,2026-03-11 04:14:17,murah dan gampang banget cepat juga the best pokoknya 🤩🤩😍,Gojek
Badrus,1,2026-03-11 03:54:03,reting ini akan sy rubah menjadi 5 apa bila setiap x sy ngorder go car ataupun goride mendapatkan driver terdekat tanpa alasan apapun. karna akhir² ini sy ngorder selalu mendapatkan driver jauh². terimakasih.,Gojek
Ahmad Hanif,5,2026-03-11 03:53:59,bagus banget kalo abang ku ga bangun buat jemput aku sekolah aku naik gojek,Gojek
Widya Ningrum,1,2026-03-11 03:53:37,susah cara pesan nya udah fi ketik hilang mulu,Gojek
Ngu Di,5,2026-03-11 03:36:18,memudahkan tranportasi masuk gang kmpung,Gojek
Perdipa Ayi,5,2026-03-11 03:35:17,"sangat amat membantu saya yg mageran ini, terimakasih ✨",Gojek
wahyu prabowo,5,2026-03-11 03:32:57,ok,Gojek
Jimmi Jimmi,5,2026-03-11 03:31:52,gax ribat kok amanah .sopir sopan.,Gojek
Tanwiranwar Yahya,5,2026-03-11 03:21:26,buat saya menyangkan,Gojek
Arsya Maehsa,5,2026-03-11 02:55:42,gojek mmang orgnya baik2 alhmdulilah sll langganan gojek,Gojek
Leonard Bessing,5,2026-03-11 02:37:42,semuanya bermanfaat,Gojek
henryanto ferdinan,5,2026-03-11 02:34:56,ok,Gojek
RT 98,1,2026-03-11 02:33:58,"pesen paket instan di tokopedia pake jasa gojek, seminggu gk ada driver yg pickup",Gojek
Abedul Ghofur,5,2026-03-11 02:29:03,bagus,Gojek
Dab Goddy,1,2026-03-11 02:25:05,maksain banget suruh update aplikasi nya... udah macem virus aja... sangat mengganggu dan kampungan,Gojek
amara latifa,5,2026-03-11 02:19:20,keren👍🏻👍🏻,Gojek
Upi Yulyanti,5,2026-03-11 02:18:58,nyaman,Gojek
fairuzzz,2,2026-03-11 02:18:12,"sumpah gojek demi apapun lain kali ini aplikasi harus bikin keamanan lebih ketat demi apapun. saldo gua udah 2x kesedot sendiri dengan nominal yang gede. gua ga terima jujur, harus nya ada pemberitahuan kalo saldo gua mau dipake tapi kenapa tiba tiba ilang kesedot gitu aja??? keamanan nya mana? udah otentikasi segala macem masih percuma. jujur ga ikhlas karena keamanan nya minim banget.",Gojek
Avit Kusneidi,1,2026-03-11 02:12:45,driver gojek isinya binatang semua mksd nya kalo gamau di ambil gausah di ambil jangan bikin orang nungguin gangerti orang lagi buru buru karna ada urusan heran kebiasaan bgt drivernya betingkah semua,Gojek
Siti Maryam Pujawati,5,2026-03-11 02:08:04,"bagus,tp sekarang d hp ku dah g bisa lg",Gojek
Dini Novianti,5,2026-03-11 02:06:41,aplikasi mudah digunakan,Gojek
Madeyana 5870,5,2026-03-11 01:59:29,mantap servis nya,Gojek
Dayat ART,5,2026-03-11 01:59:28,pelayanan prima tepat waktu,Gojek
Djoko Nursetyo,5,2026-03-11 01:49:40,"pergi, makan, dll jadi gampang",Gojek
Siti Latifah,5,2026-03-11 01:48:39,Sangat cocok dan efisien,Gojek
Go Elia Tanilis,2,2026-03-11 01:43:44,kenapa sih akhir2 ini susah bgt dapat gojek? apa lagi Go-send. sampe bisa 2 jam baru dapat ya ampun.tlg untuk di perbaiki lagi.kdg buru2 malah susah bgt,Gojek
Surya Agung,5,2026-03-11 01:35:00,Driver bawa motor nya nyaman,Gojek
veyy sabarlele,1,2026-03-11 01:34:55,"driver dekat banyak yang gamau ngambil jarak dekat, giliran hrga nya di naikin baru rebut²an, padahal jarak Deket banget",Gojek
nazwa meylianti,3,2026-03-11 01:17:08,"kadang suka pada gamau, padahal saya lagi buru2 banget. udah di ganti ke yang lebih mahal ttep aja ga dapet2.",Gojek
Agfazahra Almanan,5,2026-03-11 01:12:19,bagus,Gojek
Vivie Sari,5,2026-03-11 01:04:01,bagus,Gojek
Anas Nasrul,1,2026-03-11 00:54:32,kalo ga niat narik harusnya driver yang tolak,Gojek
Maeza Puspitasari Effendy,3,2026-03-11 00:49:15,"Sebenarnya ngebantu banget untuk transportasi sehari², tapi beberapa minggu ini sulit sekali order di pagi hari, sekalinya dapat, lokasi driver jauh² jadi yang mau cepat malah jadi lambat dan banyak driver ga mau ambil karena lokasi yang jauh. Tolong segera dibenahi",Gojek
Okah Pujiasmail,5,2026-03-11 00:43:14,good job,Gojek
Hhilszzz 1536,5,2026-03-11 00:37:43,the Gojek is good,Gojek
Deny Saputra,1,2026-03-11 00:36:50,LAMA-LAMA BANGKRUT NIH GOJEK,Gojek
Jupri Alfath,4,2026-03-11 00:32:20,mohon diperhatikan untuk para driver jika kondisi gerimis mereka tetap mau menerima customer. dan untuk operator tolong jika memberikan orderan ke driver yg terdekat jangan yg jauh karena waktu menunggunya jadi lama.,Gojek
Aisyah Ais,5,2026-03-11 00:24:44,هذا زين الفيكا سي,Gojek
sari anggraini,4,2026-03-11 00:07:09,baik,Gojek
Tri Yof,4,2026-03-11 00:05:15,"sangat membantu transportasi utk ke kantor dan antar jemput anak sekolah. Hanya kalau pelanggan order tolong sistemnya diperbaiki dong terutama saat hujan dan jam sibuk, jangan dikasi ke driver yang jauh jauh, padahal yg dekat banyak, menunggu driver motor sampai 7 menit ke atas apalagibkalau mobil bisa diatas 12 menit bener bener wasting time apalagi kalau mau buru buru. improve lagi sistem order nya yaaa, biar pelanggan merasa gojek adalah transportasi yang bisa diandalkan karena cepat & aman",Gojek
makmur arsyad,5,2026-03-10 23:51:14,Terima kash,Gojek
Rival Kalumbang,5,2026-03-10 23:44:20,bagus dan gak ribet,Gojek
Gian Ardel,4,2026-03-10 23:38:54,Aplikasi nya Baik. Untuk driver nya bagus dan standar baik. saya suka layanan Driver Gojek karena suka berbaik hati. Tapi saya ingin ada setiap gojek memiliki uang kembali dikarena kan jika Si pemesan tidak membawa uang pas bisa mendapatkan kembalian. Terimakasih,Gojek
Nisa Vanya,1,2026-03-10 23:35:01,apk bikin telat terus,Gojek
Joko Supriyanto Supriyanto,5,2026-03-10 23:14:00,"oh ternyata gojek jika masyarakat ingin mendaftar jadi mitra driver gojek sekarang pakai jalur di belakang layar dgn nominal 1,2 juta.sdh mulai cara yahudi di pakai.pantesan saja saya SDH jalan 3 tahun mendaftar TDK di panggil 2 juga sampai saat ini.tapi jika saya bayar 1,2 juta saya bisa lsg narik.hebat2 ini bukan berita hoax ya jika saya bisa bukti.n orgnya masih hidup.",Gojek
Mahtum Mulyana,2,2026-03-10 23:09:50,tarif untuk driver nya tolong diperhatikan.,Gojek
Sigit Purwoko,5,2026-03-10 22:56:40,memudahkan,Gojek
Latifah Hasanah,5,2026-03-10 22:41:34,"sekarang kalau pesan gorden selalu mendapat driver yang lokasinya jauh, terus tolong jangan terlalu banyak pemotongan untuk drivernya kasian dan kita pun jadi mahal bayar ke aplikasinya sekarang",Gojek
Ukay Vidio,5,2026-03-10 22:20:42,mantap,Gojek
Bella Mulia,1,2026-03-10 22:07:01,"kalau pake gojek hemat selalu lama dapetnya, drivernya terlalu pilih pilih, padahal jaraknya juga kurang dari 4km, lebih parahnya kemarin malem saya gapake gojek hemat, go ride biasa, harga 17k dengan jarak 3,4 km, dapet motor kretek kretek, driver bawa kaya orang ngantuk ga aman banget, ada apa dengan para driver gojek, tolong lebih di ketatin SOP nya",Gojek
Nuha Zahira,5,2026-03-10 22:02:56,sangat membantu,Gojek
Muhamad Fikri,5,2026-03-10 22:01:53,baik,Gojek
man,3,2026-03-10 21:52:01,"aku kasih bintang 3, tolong, kalau selama ramadhan, untuk customer"" yg ingin sahur, itu kesusahan dpt driver, tolong di perhatikan lagi.",Gojek
Nini Suling,5,2026-03-10 21:45:23,gimana yah min caranya bisa rubah pin gopay atau gojek sy ? soalnya nomor yg telah terdaftar telah hilang ?,Gojek
Supya Halim,1,2026-03-10 20:59:59,"Sangat susah untuk di cancel waktu memesan makanan, driver nya sangat susah di dapatkan,bagaimana kalo makanan saya diantar sudah selesai imsak,siapa yang mau membayar dan menyatapnya,sangat susah di cancel",Gojek
Neng Eti,1,2026-03-10 20:50:03,parah ... DC penagihan yg sadis,Gojek
Adon Saripudin,1,2026-03-10 20:21:30,"foodnya Masya Allah bener, jarak resto ke rumah gak nyampe 2km gak ada hemat padahal jalan tikus banyak. udah kena biaya aplikasi yang buat harga beli langsung Ama online beda lumayan ongkir 24k udah gitu menurut driver bahkan dia dapet gak nyampe setengah nya.",Gojek
Salman Alfarisi,5,2026-03-10 19:49:03,bgus da pokoknya,Gojek
Royal Net,5,2026-03-10 19:30:05,keren..😎😎,Gojek
Jasunda 1972,5,2026-03-10 19:06:26,OKE MANTAAPPP..!!!,Gojek
nunung haryati,5,2026-03-10 18:58:43,"fleksibel ketika butuh sesuatu drivernya cepat tanggap,,👍",Gojek
HAJI ZIKRA,5,2026-03-10 18:51:07,MANTAP,Gojek
Cahaya kecil,5,2026-03-10 18:29:04,"Mobil datang tepat waktu. waktu ke airport buru2, dia jg jalan lbh cepat tapi tetap safe shg sy dan klg tidak telat. mobil jg bersih, tidak bau rokok dan sopirnya sopan. puas bgt!",Gojek
Hilliawan Oki Putra,1,2026-03-10 18:06:12,udah gw hapus aplikasi . mw pesan masa gk bisa di batalin padahal baru 1 menit. udah gituh alamat gk sesuai posisi hp.,Gojek
Gemblok Kuy,5,2026-03-10 17:54:27,aman dan terpercaya,Gojek
nadartha Leon,5,2026-03-10 17:51:10,suka sangat,Gojek
Suryadi Yadi,5,2026-03-10 17:50:22,Bagus,Gojek
Wisnu Wahyudi,1,2026-03-10 17:18:40,"sekarang susah banget dapet driver, sedih para mitra kalian di peras habis habisan, potongan yg lebih dari 20%, belum lagi ada program gacor yg mana mitra kalian harus bayar dulu buat dapet orderan dan jemput nya jauh banget pula, ko kalian sejahat itu? saya oengguna setia gojek merasa sangat tidak adil buat mitra kalian yg sudah membantu perjalanan kalian tapi di perlakukan dengan tidak adil. buat para mitra, semangat terus rejeki ga harus selalu jadi mitra",Gojek
Idris Suci,1,2026-03-10 17:11:32,tolong dong pihak gocar rute2 nya di benerin.biar gx debat terus sama driver nya. ngasih rute nya gx jelas. sekali nya ada perubahan sistem malah tambah ancur.,Gojek
septian refandi,5,2026-03-10 17:10:25,"untuk goride penjemputan driver bisa jarak jauh sampai 2,3 bahkan 4km apa lagi confort. untuk food sangat kejam jadi costemor bisa menunggu lama karna driver ganti"" mulu di karna kan estimasi ke resto 10 menit tapi pengambilan ke driver jarak 3km,4km bahkan sampai 8km di saat hujan. jadi resto rata"" juga nunggu driver datang dlu baru di buat karna terlalu sering ganti"" driver di karna kan di ""CANCEL SISTIM"" gojek.",Gojek
Mar zuki (zuki),5,2026-03-10 17:01:06,memudahkan perjalanan,Gojek
Dini Ni,5,2026-03-10 16:50:11,tetbaik,Gojek
Viona Larasati,1,2026-03-10 16:42:34,"TOLONG YA INI GOPAY PINJAM NYA KENAPA BISA NGSPAM KE KONTAK YG BUKAN KONTAK DARURAT .KAYAK APLIKASI LEGAL AJAAAA MENGSADAP SEMUA KONTAK , OJK LOH INI YA !!!!!!!",Gojek
Nurmadina,3,2026-03-10 16:41:09,bagus aplikasi nya tp tlong dibenerin lagi itu koneksi jaringan masa saya udah pke data pke wifi ttep gbsa pesen makan/ online di gojek 😌😌 mau pesen gofood gojek juga jdi kehambat grgr masalah itu,Gojek
Yolanda Aisyah nagita,1,2026-03-10 16:21:31,PILIH KASIH MASA DRIVER SLOT GOFOOD SAMA GOMART TIDAK MENDAPATKAN BHR... MITRA 2017,Gojek
Marchel,5,2026-03-10 15:59:02,banyakin diskon plis,Gojek
Zidane Bintang,2,2026-03-10 15:58:22,"saya sebagai customer kecewa sekali driver saya terpotong banyak, saya bayar di aplikasi 21rb sedangkan driver cuman dapet 16 rb saya merasa kasihan sehingga memberi tip untuk si driver, tolong gojek memberi keringanan kepada driver",Gojek
Niken Sartika,5,2026-03-10 15:45:34,baik bagus,Gojek
Teti,5,2026-03-10 15:11:29,mantap 👍,Gojek
Zuka Zukaa,5,2026-03-10 15:04:28,baik,Gojek
Sintawati Db,1,2026-03-10 14:44:54,ini tolong diperbaiki lgi ini estimasi waktunya.. masa pesan makanan dengan estimasi waktu 34-40 menit dan klo blm dapat dapat driver bisa 1 sampe 2 jam baru bisa pembatalan pesanan.. diperbaiki lagi ini estimasi waktu nya!!,Gojek
Syifa Suliha,2,2026-03-10 14:39:00,sekarang pesen goride susah banget ga ada yang mau ambil. driver2nya pada ga butuh uang kayanya,Gojek
kaka arul,5,2026-03-10 14:38:23,oke banget,Gojek
Iko,3,2026-03-10 14:24:46,"Bagi gojek bisa meninjau ulang baik dari sisi mitranya atau konsumennya. Karena saya dibuat bingung 1. ketika menggunakan feature hemat sangat susah mendapat driver bahkan driver sendiri menanyakan kenapa harus pilih yang hemat. 2. feature goride biasa atau bahkan comfort sekali pun sama susahnya mendapat driver. 3. kadang udah dapat driver tapi tidak di respone, hanya beberapa driver yang menyampaikan tidak akan mengambil orderan, namun mayoritas berujung di konsumen harus melakukan cancel",Gojek
Adelia Dinda AZ zahra,4,2026-03-10 14:21:32,"menurut gua worth it bgt si karna harga nya yg terjangkau terus banyak diskon gt jadi duit nya bisa kepake yang lain deh alamat juga sesuai, pokoknya love deh gojek💚",Gojek
Bunda Asti,5,2026-03-10 14:16:44,"banyak ketemu driver yg sopan juga asik, ada juga yg modelan nya suntuk sendiri... tolong yg model begini driver nya d suruh makn dulu pak, sapa tau krna blum mkan jd bawaan nya suntuk aj ktika jalanan macet",Gojek
Allodya Violine,1,2026-03-10 14:16:01,jujur kecewa berat sama SISTEMnya gojek. akhir akhir ini aku pesan gojek/gocar dapetnya driver yg JAUH BANGET dari lokasiku sehingga kebanyakan driver ya gamau ngambil atau ya karena jauh jadi lamaa banhet nyampenya. tolong perbaiki sistemnya dong,Gojek
Tiya Aditama,1,2026-03-10 14:09:58,"sekarang susah banget dpt driver , mau itu food , ride , shop ..dulu gojek paling the best sekarang Paling BAD !!",Gojek
Fazila Ayesha,1,2026-03-10 13:56:12,"maaf harus kasi rating 1, karna sekarang gojek kalau posisi tidak bergerak atau sedang macet ga ada konfirm ke kita nya. walaupun saya sudah chat driver tp driver tdk merespon. apalagi kalau saya sering cancel rating saya jg buruk",Gojek
jin hitam 2009,5,2026-03-10 13:44:28,bagus,Gojek
Gabi Ang,1,2026-03-10 13:35:18,nyari driver lama,Gojek
Zaka ria,5,2026-03-10 13:34:15,"masa gara"" rumah saya daerah terusan ambarawa supirnya gk mau masuk emang rata"" mobil gocar sebesar truck ya?",Gojek
Caramel Macchiato,2,2026-03-10 13:30:13,kenapa sih kalau hujan susah banget dapat driver,Gojek
Dirga Hutama,2,2026-03-10 13:27:56,Driver gojek skrng pemalas dan manja smua. Susah bngt nyari driver padahal bkn paket hemat dan saya bonusin. Hujan dikit gk ada yg mau ambil padahal driver banyak ke discover . Gk ush kerja ajalah kalian klo manja,Gojek
Haryadi Adam,5,2026-03-10 13:15:36,sangat membantu,Gojek
Gis Fabregis,2,2026-03-10 13:12:19,aplikasi lemot,Gojek
Dyani kurnia,5,2026-03-10 13:00:24,sangat membantu sekali dengan ada nya aplikasi ini,Gojek
Ruby Moon,5,2026-03-10 12:50:47,jossss,Gojek
Purni Awan,5,2026-03-10 12:49:30,mantap..,Gojek
Mega Rini,1,2026-03-10 12:41:58,bintang dan ranting tau tau hilang.,Gojek
agung sugiono,3,2026-03-10 12:39:08,"pilihan jalur sangat bagus ,,gojek gak maen jalur cepat lebih suka jalur utama jaraknya 3x lebih jauh🥰🥰🥰 aku suka itu",Gojek
Helmi,5,2026-03-10 12:34:50,mantap,Gojek
Ageng Suhera,5,2026-03-10 12:30:39,ok,Gojek
Achmad Muslichun,5,2026-03-10 12:12:57,trmksh gojek ..,Gojek
Halid Arjun,1,2026-03-10 12:12:33,ribet daftar nya,Gojek
Yanti Hidayat,2,2026-03-10 11:45:37,pesan gojek sekarang lama banget ya.... jauh jauh dapat nya . Tidka bisa buat urgent,Gojek
muhammad ali sutowijoyo,1,2026-03-10 11:44:38,cari driver lama,Gojek
Rico Efendi Christanto,1,2026-03-10 11:43:52,"Baru kali ini driver mengkonfirmasi pesanan dan mengabaikannya hingga lebih dari 1 jam menunggu tapi tidak direspon sama sekali dan melakukan pembatalan secara sepihak, aplikasi tidak berguna!!! Lain kali kalau merekrut driver harap sesuaikan attitude nya, jangan diam kayak org bisu menghiraukan pesanan yg sdh dikonfirmasi, aplikasi dan driver nya gak jelas... 😡🤬👎",Gojek
Yessi Arisma,2,2026-03-10 11:39:22,Kok gak bisa di update yach...,Gojek
Misha Sulahmi,5,2026-03-10 11:38:50,sangat membantu ketika hal urgent,Gojek
Santi Handayani,5,2026-03-10 11:37:27,sangat menyenangkan,Gojek
mang jhean,5,2026-03-10 11:31:02,good,Gojek
Rizky Muhammad Rizky halomoan,5,2026-03-10 11:24:24,good,Gojek
Pandaaiman Aiman,4,2026-03-10 11:22:12,sesekali aja eror...selebih nya oke,Gojek
Gilang Suprayogi,5,2026-03-10 11:16:53,terimaksih sudah membantu saya untuk perjalanan,Gojek
Elga Nazwa,4,2026-03-10 11:11:27,bagus,Gojek
Fitria Ratih,5,2026-03-10 11:07:58,good,Gojek
Wawan Gunawan,1,2026-03-10 11:04:32,ko ga bisa di updet?,Gojek
Zidane Rafif Azis,1,2026-03-10 10:56:42,"parahhh. bikin telat dateng kerjaa aja nih aplikasi, padahal udh order dari jam 15:00 sampai jam 17:55 blom dpt driver sama sekali parahhh, bikin ancur karier orang nih aplikasiiiii!!!!!",Gojek
Seftri Annisa,2,2026-03-10 10:55:46,"hallo gojek Indonesia, sebelum nya mohon maaf. kenapa ya akhir2 ini banyak sekali driver yang suka asal cancel orderan, khususnya untuk penumpang. saya sebagai pengguna gojek yg memang untuk PP kerja sering di buat kecewa karna driver sering asal cancel. tolong dijadikan bahan evaluasi lagi lah, kami pakai aplikasi ini kan berarti kami butuh, tp driver banyak yg main2, kalau memang sekiranya gamau bawa penumpang dimatikan saja aplikasi nya.",Gojek
Syaeful Anwar,2,2026-03-10 10:49:29,sepanjang pemakaian saya dengan GOJEK di banding yg lain menurut saya gojek lah yg paling lelet..dari mencari driver hingga driver jemput butuh waktu lama.. tidak sat set.. driver kebanyakan ngopiii.. buang-buang waktu,Gojek
