userName,score,at,content,app
Khoirul Huda,5,2026-02-26 12:50:50,baguusss,Grab
Danik Mustina,5,2026-02-26 12:31:28,mau gampang apapun pakek grap,Grab
Wandi One,5,2026-02-26 12:26:30,tepat waktu,Grab
Muhammad Ashar,1,2026-02-26 12:00:14,"pengalaman pertama menggunakan gojek sangat buruk, driver menurunkan penumpang tidak sesuai lokasi",Grab
Nasrun Din,3,2026-02-26 11:58:52,lumayan,Grab
Emi Triani,5,2026-02-26 11:57:39,baik,Grab
Kenzie Kenziefahrulaidar,5,2026-02-26 11:41:27,pelayanan baik,Grab
ayip ipuy,4,2026-02-26 11:38:20,bisa lebih murah lagi ongkir nya,Grab
Yana Na,5,2026-02-26 11:31:32,baik dan ramah,Grab
Chintyia Ardianti,1,2026-02-26 11:16:40,"tdi ibu saya di dorong oleh seorang dari grab sampai kepala nya pusing karena syok, cerita nya ada yg bagi"" takjil seorang tukang grab juga ikut.ibuku ada di sana buat beli mainan balun buat adek aku.tukang grab nya ngira apa atau bagaimana tiba"" ibuku di dorong,jadi tolong di urus itu seseorang nya😡",Grab
Tiara Lestari,5,2026-02-26 11:10:26,baik orgnya,Grab
Sitti Lubna,5,2026-02-26 11:02:31,sesuai,Grab
JPN OkaneKasegu14,5,2026-02-26 10:42:28,praktis,Grab
Zas Sin,5,2026-02-26 09:57:56,mantap,Grab
Suhardi Hardi,5,2026-02-26 09:47:51,"Mudah dalam penggunaan aplikasinya dan baru pertama kali,fast respon.",Grab
Fauzia_ftr Mpitt,1,2026-02-26 09:23:00,bener bener yah nih aplikasi apaan orang pesen gojek malah dioper kemana mana dan akhirnya dibatalin sendiri dari pihak nya bener bener nyusahin orang,Grab
Dewi Pebianti,5,2026-02-26 09:19:33,"memudahkan perjalanan ke mana pun,,",Grab
Rasya Al,1,2026-02-26 09:07:52,"tolong dong min, dompet saya tertinggal. saya udah hubungi driver juga tidak ada jawaban, saya ke pusat bantuan juga respon nya lama. padahal itu driver menggunakan mobil vendor dari sahabat rental grab. saya ga butuh uang di dompet saya, saya cuma mau data pribadi saya balik ke saya, seperti sim ktp stnk mobil. karena ribet ngurus nya. tolong dong di tindak lanjutin untuk driver nya, karena tidak ada konfirmasi sama sekali.",Grab
Erwan Merydian,1,2026-02-26 07:52:44,Kebijakan Aplikator Sudah tidak memanusia manusia.Driver hanya dijadikan Sapi perah.sedangkan kesejahteraan Driver tidak lagi jadi nilai prioritas.Maka dari itu Berahlihlah ke WHUUSH Aplikasi karya Anak Bangsa yang sangat peduli terhadap kesejahteraan Driver dan tidak ada pihak yang dirugikan.,Grab
Desi Ratna,1,2026-02-26 07:44:54,"untuk para konsumen yang Budiman, tolong segera pindah ke aplikasi Whuush saja kalau mau mesen ojeg online nya, kami para driver sangat lelah dengan kebijakan dari grab yang sistemnya sekarang memeras keringat driver ojol",Grab
Timi channel,5,2026-02-26 07:31:08,fast respon,Grab
Budi Ristanto,5,2026-02-26 07:23:33,mantap,Grab
Trisna Rusfitasari,5,2026-02-26 07:06:23,like bngt sih,Grab
Nurhayati,5,2026-02-26 07:02:17,bgus dan nyman,Grab
Deni Yarto,5,2026-02-26 06:58:34,sangat membantu,Grab
huda outSIDers,1,2026-02-26 06:53:46,aman nyaman serta higienis,Grab
Ramdhani rusli Rusli,5,2026-02-26 06:25:17,bagus,Grab
Rudi Hermanto,5,2026-02-26 06:09:18,goot,Grab
Rere Desriani,5,2026-02-26 06:09:05,sangat membantu untuk perjalanan,Grab
Adang Poreper,4,2026-02-26 05:56:58,minus ny cuma di ongkir,Grab
Que J,5,2026-02-26 05:47:02,"Aplikasi Transportasi yang sangat bermanfaat untuk semua kalangan, harga terjangkau, kualitas serta jaminan keselamatan baik.",Grab
Rika Supatmi,5,2026-02-26 05:45:58,Sangat membantu sy,Grab
Fery_SangElang Sang,5,2026-02-26 05:40:04,cepat dab terjangkau,Grab
Saptuni Al bayani,5,2026-02-26 05:16:11,banyakin diskonnya dongg,Grab
Santo purba,5,2026-02-26 05:14:59,"pelayanan bagus,ramah",Grab
Friska Pardedw,5,2026-02-26 05:14:33,Grab sangat bagusss,Grab
Husna Husna,1,2026-02-26 05:14:30,aplikasi grab gk bisa di buka kenapa coba,Grab
Khairunnisa,1,2026-02-26 05:02:53,app sampis,Grab
Ilham Al Arifin,5,2026-02-26 04:55:13,👍👍,Grab
Cepi Nurdiawan,5,2026-02-26 04:44:17,baik sekali,Grab
Dadang Darwis,1,2026-02-26 04:41:37,"gak lagi pake grab takut kena kejadian seperti anak perempuan SMP yang kena body shaming oleh drivernya, yang harus pesan motor besar karena badan anak nya besar dan di viral kan oleh drivernya (padahal ituh anak ukuran BB nya biasa aja) dan kenapa masalah fisik harus di viralkan oleh drivernya, karena setiap manusia mempunyai bentuk badan dan wajah yang berbeda",Grab
Rina Nurdiani,5,2026-02-26 04:40:23,bapaknyaa baik,Grab
Hamka Pratama,2,2026-02-26 04:39:02,mengapa sering update,Grab
Abdul Sidiq,1,2026-02-26 04:31:44,"ga ah, driverny pilih²",Grab
Christina Maria,1,2026-02-26 04:31:12,"susah dapat grab, grab guna pilih2 jauh sedikit hantar dia tidak mau ambik",Grab
casrudin casrudin,5,2026-02-26 04:17:35,"Drivernya mantabz, komunikative, sopan dan suka membantu...",Grab
Ridho Agus Priono,1,2026-02-26 04:14:58,NO BANGET SEKARANG .. NOH YANG VIRAL,Grab
Tresna Citra Amalia,1,2026-02-26 04:03:29,"Sistem pelaporan mita pengemudi sulit dilakukan, tidak jelas dan bot tidak dapat mengarahkan dengan baik",Grab
Juragan Ageng,1,2026-02-26 03:04:08,rata2 drivernya galak salah titik dikit minta tambahan,Grab
Kazuma Kagami,5,2026-02-26 02:26:05,enak di pakai,Grab
Henny Mangala,5,2026-02-26 02:11:54,sangat membantu 👍,Grab
ifeh anjani,5,2026-02-26 02:04:20,sangat baik,Grab
Tri Yanto,5,2026-02-26 02:02:35,ok,Grab
Soneta suyen Suyen,5,2026-02-26 01:28:59,"sangat ramah, respon cepat, trimakasoh",Grab
Negros ros,5,2026-02-26 01:20:27,baik,Grab
Jaka Adrian Perdana,1,2026-02-26 01:20:15,drivernya body shamming,Grab
akun email,1,2026-02-26 01:10:38,BINTANG 1 UNTUK DRIVER RASIS DAN BODY SHAMING KE CUSTOMER,Grab
Hermana Ade,5,2026-02-26 01:02:24,Tepat waktu dan ramah,Grab
Rosid Chacing,5,2026-02-26 00:24:19,mantap ramah👍🙏,Grab
Hanz Papinka,1,2026-02-25 23:57:21,"terlalu sering diabaikan oleh driver grab, driver berkata kasar dan membentak pelanggan, driver memaksa untuk membatalkan orderan",Grab
Tiara Dila,5,2026-02-25 23:54:50,bagus dan terpercaya,Grab
Santi Nur,3,2026-02-25 23:51:00,"setelah update, kok sekarang tarifnya jd mahal sih?!",Grab
Wishwiwhaksha,5,2026-02-25 23:38:37,mapsnya kadang agak telat ya.. tapi so far ok lah,Grab
Maura Zelda,5,2026-02-25 23:37:13,karena saya seorang disabilitas mau kurirnya sangat ramah dan sangat membantu sekali terima kasihm,Grab
Muhamad Ressa,5,2026-02-25 23:10:09,bagus,Grab
Richard Marihot Simangunsong,1,2026-02-25 22:54:35,"gak tau kenapa padahal udah jarang pake grab, pas sekali buka akun malah dapat notif akun ditangguhkan, udah nyoba kirim 2X ke cs nya buat pulihkan akun gak ada jawaban sama sekali padahal berharap biar bisa pulih akun nya kok malah gak bisa bisa ini gimana",Grab
Anggraini Lestari,1,2026-02-25 21:57:22,buruk banget bikin telat orang,Grab
Imamsubrata Subrata,1,2026-02-25 21:56:55,sedih lihat driver anda,Grab
Risa Nuryanti,1,2026-02-25 21:28:26,"makin ribet anj,pke sgla vermuk udh kya grabdriver bae",Grab
Keysya Sabrina,3,2026-02-25 18:31:41,"aplikasi nya di saya ngelag, padahal awal awal saya pake lancar lancar aja",Grab
Alvin Alvin,5,2026-02-25 18:12:04,baik ramah dan cepat nyampek,Grab
abdul azis,1,2026-02-25 16:06:46,"semenjak ada grab hemat, dapet drivernya jauh dan lama sampai 15 mnit, apalagi hujan tarif naik 2x lipat itupun cari driver susah",Grab
arin khoirunnisa,5,2026-02-25 15:45:08,sangat membantu,Grab
Rizal Firmansyah,1,2026-02-25 14:44:47,"driver nya bodoh , masa narik anak yang kondisi fisik nya besar gak mau",Grab
Sifa Nuraeni,5,2026-02-25 13:41:18,bagus,Grab
Achmad Wildan Najib Syahbal,5,2026-02-25 13:35:25,mantap 👍,Grab
Anwar Syaeful,5,2026-02-25 13:28:02,nyaman naik Grab.. enggak ribet.. good lahh,Grab
Slamet,5,2026-02-25 13:25:45,jempol,Grab
Nur Hayati,5,2026-02-25 13:18:23,nyaman,Grab
Kuntet Tilaga,5,2026-02-25 12:52:59,aplikasi ini sangat membantu buat aku,Grab
elyzabeth saefeto,5,2026-02-25 12:43:32,"mantull promo nya, suka metode pembayarannya bisa lwat qris suka suka suka",Grab
Anto Yi,5,2026-02-25 12:42:24,mempermudah ke inginan,Grab
silvia timbayo,5,2026-02-25 12:35:39,ok,Grab
Lina Wati,5,2026-02-25 12:00:43,kerenn membantu skli,Grab
Graina Idelya,5,2026-02-25 11:52:45,bagus,Grab
Anggoro Kasih,5,2026-02-25 11:48:03,ok poll,Grab
Budi Barokah,1,2026-02-25 11:38:13,orang pesan makan GK ada satu pun kurir di grab food mau Nerima orderan yg saya pesan sangat di sayang kaan mines skli,Grab
Nahda Siregar,5,2026-02-25 11:34:56,baik,Grab
Syai,5,2026-02-25 11:02:43,"Pengantaran cepat, kuris ramah dan baik",Grab
Miar Amin,5,2026-02-25 10:45:59,cepat,Grab
Yektining Tyas,2,2026-02-25 10:40:46,"pas mau pesan gojek tb"" keluar pembaruan,, pdhl lagi butuh bgt jadi makan waktu padahal lagi buru""",Grab
Akang Wisesa,5,2026-02-25 10:36:14,driver nya ramah,Grab
Suggi Yanto,5,2026-02-25 10:15:07,nyaman,Grab
sri wahyuni,5,2026-02-25 10:06:27,"a life-saver for transportation and logistics. The interface is intuitive, the drivers are professional, and the multi-service approach makes it an essential tool for urban living.",Grab
Astia Atmojo,5,2026-02-25 10:02:48,baik,Grab
ipunk garselo,3,2026-02-25 10:00:49,susah mau dapat pengemudi,Grab
Chika,5,2026-02-25 09:59:26,kami puas dgn pelayanan nya,Grab
Winny Irawan,3,2026-02-25 09:50:31,"tolong dong, pake customer service beneran, jangan cuma robot. pas pesenan makanan telat, susah bgt buat batalin. malah jangka toleransi waktu telatnya ditambah by system. dikira orang gak kelaperan apa?",Grab
aziz mustaqim,5,2026-02-25 09:49:49,tepat dan akurat harganya pun terjangkau.,Grab
Muhammad Kholil,5,2026-02-25 09:43:16,sangat baik,Grab
Desy Wiasti,2,2026-02-25 09:35:37,"apk baik ada promo2 cuma driver nya yg agak2 bnyak dongo nya, soal promo di apk grab bisa dpet diskon murah masa di salahin ke customer sebagai pengguna, kalau bisa milih harga ya otomatis ambil yg murah, kalau pilih mitra driver di teliti lgi, bukan protes ke kantor grab soal tarif malah protes marah2 ke customer nya",Grab
Andy Law,5,2026-02-25 09:18:55,Mantap,Grab
Sukirno Inox,5,2026-02-25 09:18:26,good job guys..,Grab
Ika Rumsaika,5,2026-02-25 09:05:42,pake grab...antar jemput aman nyaman tepat waktu,Grab
Setia Tamsar,5,2026-02-25 08:53:00,sangat baik,Grab
sulistiowarti fudzoh,5,2026-02-25 08:40:48,mobil wangi bersih ramah,Grab
brown qiaa,1,2026-02-25 08:30:45,"kapok banget pesen ojek online di apk ini, gasabaran bngt, saya disuruh cepet cepet pdhl uda bilang baik baik tunggu sebentar, pdhl saya ga lama lama banget ,tapi malh di batalin sama ojek nya kapok banget deh pokonyaa",Grab
Jovan Slamet,5,2026-02-25 08:29:32,pelayanan bagus,Grab
N City,1,2026-02-25 07:51:47,map-nya ga jelas,Grab
Djangkoeng Soemarno,5,2026-02-25 07:35:44,sangat membantu,Grab
Ibnu Shohib,5,2026-02-25 07:35:12,selama ini puas penggunaan Grab,Grab
Diorama Yuanito,5,2026-02-25 07:19:42,sudah bagus pelayanannya!,Grab
Lutfiah LA,2,2026-02-25 07:15:24,"mau pesen grab care cari alamat aja sussah bener, bisa gak sih dibikin lebih detail kayak google mapsss. titik tempat banyak yang ga trdaftar",Grab
Mel Viden,5,2026-02-25 07:11:24,👍 👍 👍 👍,Grab
Airin Ralifsyahnia,5,2026-02-25 07:10:13,pemesanan mudah,Grab
Yos Akde,5,2026-02-25 07:06:58,"baguss untuk kami yang malas keluar rumah jauh""",Grab
Juliana Wijaya,5,2026-02-25 06:52:00,uda sesuai standard,Grab
Aisyah Billie,5,2026-02-25 06:48:23,"Terimakasih yang banyaakkk banget buat grab. aku yang masih pelajar ini sangat dibantu bangett karena ada grab 7 ribuu. semoga selalu ada yaa grab 7 ribu iniii. hemat banget buat kantong pelajar buat berangkat dan pulang sekolahh. love u grab dan driver grabb. drivernya juga ga pernah mengecewakan, bintang 5 semuuaaa.",Grab
Muhammad Adnan Priambodo,5,2026-02-25 06:21:44,Aplikasi Grab sekarang lebih baik dan pastinya lebih hemat dibanding kompetitor lainnya dalam hal transportasi online mobil maupun motor dan pengantaran food dan beverages,Grab
Hendra Sumarsana,1,2026-02-25 06:11:33,"jangan main debet aja uang orang , saldo ovo saya di sebet aja",Grab
Fahrus Senindar,5,2026-02-25 05:43:58,saya suka,Grab
Wawan Harun,5,2026-02-25 05:43:27,ok,Grab
Zahra Zahra,5,2026-02-25 05:27:15,"banyak promo, sukaa deh driver nya juga baik baikk",Grab
Jenny Johana,5,2026-02-25 05:23:27,driver ramah,Grab
Pengguna Google,5,2026-02-25 05:00:42,Cara batalin pesanan yg ada d keranjang grab food gmn sih?,Grab
Chrisandi Jordan Manggopa,5,2026-02-25 04:08:11,👍👍👍👍,Grab
Annie An,5,2026-02-25 03:57:28,sangat membantu,Grab
Ina Nurcahyati,5,2026-02-25 03:35:38,Alhamdulillah amanah🙏🥰,Grab
reza,3,2026-02-25 03:30:08,"tolong drivernya itu usahain bawa cash uang kecil kaya 5k an keatas, sering bgt dpt driver yg gapunya cash buat kembalian, akhirnya pd bingung sndri",Grab
Agus Santoso,5,2026-02-25 03:13:48,Terima kasih Grab ..yg sudah membantu sekali ...pokok e joss 🙏👍,Grab
narno tribin,5,2026-02-25 02:59:04,Memuaskan,Grab
Nani mulyaty,5,2026-02-25 02:50:42,sangat baik dan ramah,Grab
Apri,5,2026-02-25 02:47:58,terbaik,Grab
Pengguna Google,5,2026-02-25 02:00:54,mantap,Grab
Adik111 Adik111,5,2026-02-25 01:52:14,bagus ramah,Grab
Mega Melyani,5,2026-02-25 01:42:14,twpat waktu,Grab
Eva Nurlaela,5,2026-02-25 00:37:41,karena setiap pengemudinya sangat cepat,Grab
Mgs Ku,5,2026-02-25 00:19:33,good service,Grab
Ahmad HaKikipratama Kikipratama,5,2026-02-24 23:26:46,good job,Grab
Adhi Ghaban,5,2026-02-24 23:16:27,ok,Grab
Sutala,5,2026-02-24 23:03:50,ramah,Grab
Muhammad zaky Al vian,1,2026-02-24 20:53:58,lambat banget ojek nya mangkal dulu kali,Grab
Jho Jhonny,5,2026-02-24 19:51:44,I'm a happy Grab user because it makes it easier for me to travel without having to bring my own vehicle.,Grab
Bangoen Hutomo Channel,1,2026-02-24 18:56:14,tidak bisa digunakan memesan tanggal 25 februari jam 01.30,Grab
None,1,2026-02-24 17:14:51,ajg ga bisa log out. harus hapus acc,Grab
Micco Arg,5,2026-02-24 16:05:14,ok,Grab
Anggi Saputra,5,2026-02-24 15:39:57,mantap,Grab
KHOLIQ VANDER,5,2026-02-24 15:17:48,terbaik,Grab
Arya Danuartta,5,2026-02-24 14:56:48,ok,Grab
Lusiana Celcius,5,2026-02-24 14:50:52,cepat dan mudah...ramah,Grab
Aang Sunandar,5,2026-02-24 14:42:43,bagus dlm pelayanan,Grab
Dede Kurniasih,3,2026-02-24 13:48:26,ada beberapa kndaraan yg kurang memperhtikan kbersihan,Grab
Fitran,5,2026-02-24 13:39:22,Baguuuusss baNgettt,Grab
askya putri,5,2026-02-24 13:15:02,sampai dengan selamat,Grab
Putri Viky,1,2026-02-24 13:14:16,susah cari driver,Grab
Yakub Sastradilaya,5,2026-02-24 12:59:05,"apk grab sangat memuaskan sekali, banyak promo tingkatkan lagi ke depan nya",Grab
Sulkipli S,5,2026-02-24 12:52:52,very very good. number one,Grab
Nur Jannatin,5,2026-02-24 12:37:07,pengendaranya enjoy... enak... orangnya Rama,Grab
Zahid Azam,5,2026-02-24 11:56:45,mantul pakcikkuuuuu,Grab
Mas rudi Arno,5,2026-02-24 11:56:05,bagus juga si aplikasi ini,Grab
Ujang Efendi,5,2026-02-24 11:45:49,terima kasih sudah selamat sampai tujuan,Grab
ongko irene,2,2026-02-24 11:39:43,tolong pas grabfood cari drivernya lama sekali padahal sudah pilih waktu paling cepat sudah nunggu lama2 pas dapat dibatalin pula,Grab
Bilal Anugra repasti,5,2026-02-24 11:36:30,mantap,Grab
Suhardi Liu,5,2026-02-24 11:25:39,kami selalu memakai grab car servis nya bagus,Grab
Ncah PN,1,2026-02-24 11:18:14,Order makanan nunggu driver lebih dari 2 jam dan tidak bisa di cancel.,Grab
zzz zzz,5,2026-02-24 11:01:58,mantap respon cepat,Grab
Muhamad Saifudin,5,2026-02-24 10:58:26,trimakasih pak,Grab
Hendra Susilo,5,2026-02-24 10:52:09,ok keren,Grab
Deni shiroz,5,2026-02-24 10:51:31,jaya terus,Grab
Rika Andriyani,4,2026-02-24 10:47:45,duhhhhh dehhhh pake aplikasi grb keluar baee pas diperbaruii lama bgtttt telat dh buka puasanya ini et dhhhhh,Grab
iya,1,2026-02-24 10:45:32,"jangan hanya memikirkan driver, pikirkan juga customer. buat kebijakan yg memudahkan customer apabila pesanan tidak dapat driver dalam waktu yg sangat lama. tolong dibuat juga kebijakan untuk penonaktifan food merchant yg bermasalah, fiktif, dan problematik krn sgt merugikan customer BUKAN DRIVER.",Grab
MiyXD,1,2026-02-24 10:23:10,"mesen XL dapet L, padahal lagi buru², akhirnya dibatalin lah, eh malah kena denda 3000 lagi, g jelas. susah grab sekarang, g jelas.",Grab
R14N D1N4TH4,5,2026-02-24 10:22:31,tepat waktu,Grab
Wakhid Mustofa,5,2026-02-24 10:17:41,Bagus aplikasi nya dan mudah digunakan untuk semua orang serta banyak diskonnya. Saran kasih fitur Grab Transit kereta KRL Commuter Line biar tambah banyak yang suka Aplikasi Grab 😁😁😁,Grab
Checyleee,5,2026-02-24 10:05:10,good,Grab
Hyati Umar,5,2026-02-24 09:15:33,TOP,Grab
Indriyani Rahman,1,2026-02-24 09:14:14,sudah tidak ada pilihan layanan grab unlimited nya,Grab
ABANG RIDER,5,2026-02-24 09:06:27,nice,Grab
Rumah Saya,5,2026-02-24 08:58:21,grab lebih aman dan nyaman,Grab
Nur Hasanah,5,2026-02-24 08:53:52,luar biasa tanggung jawab tepat waktu,Grab
Wil Fritz,1,2026-02-24 08:13:47,Driver nya yg slow respon atau emang aplikasi nya yg sampah. banyak saya Ss gimana respon drivernya selalu diatas 2 menit. belum lagi map nya g sesuai sama map google. aplikasi sampah,Grab
muhidin idin,5,2026-02-24 08:04:55,good,Grab
Evi Wahyuni,5,2026-02-24 07:56:43,sangat membantu sy dlm berpergian,Grab
ryy,4,2026-02-24 07:40:45,mantap,Grab
Doyok 23,4,2026-02-24 07:33:46,sangat membantu,Grab
Rya Yati,5,2026-02-24 06:40:34,bagus,Grab
Dwi Sulistyorini,5,2026-02-24 06:33:21,Ok banget,Grab
Syafira Ratu,5,2026-02-24 06:17:03,banyak promo,Grab
Almo Ei Maulana,1,2026-02-24 06:13:11,force close terus,Grab
Siti Suharni,5,2026-02-24 06:09:27,sangat bagus,Grab
Luzi yanaa,1,2026-02-24 05:59:51,"grab tida bisa dibatalkan, driver suka marah marah, sudah dibatalkan malah otomatis dapet drver lagi, aplikasi buruk",Grab
Aminah Aminah,5,2026-02-24 05:48:53,"perjalanan lancar,tepat waktu🙏",Grab
Yusmay Devianto Kotten,5,2026-02-24 05:48:20,baik,Grab
Anza Asmara,5,2026-02-24 05:31:31,mantap,Grab
Surono Surono,5,2026-02-24 04:57:45,oke,Grab
Jayadi Yadi,5,2026-02-24 04:48:20,cepet dan sopan baik terhadap penumpang,Grab
Adi Yuliastono,5,2026-02-24 04:39:35,top pelayanan ramah sekali Baek bgt,Grab
Endang Setiyowati,5,2026-02-24 04:36:07,selalu didepan menemani perjalanan anda,Grab
Arini Rini,5,2026-02-24 04:31:28,layanan nya bagus .. terimakasih,Grab
Prabu Putragus,5,2026-02-24 04:20:36,mantap,Grab
Irfan Maulana,1,2026-02-24 03:52:47,perusak harga,Grab
Rahmat Hidayat,5,2026-02-24 03:10:36,"This Grab application has lots of promotions so that people who want to order food or order a motorbike taxi can get more relief in terms of costs, especially since the drivers are very friendly to customers.",Grab
ISNI WATI,5,2026-02-24 02:47:35,"penghntrn cepat barang yg saye order pon lengkap ,kedepannya psti sye order terus setiap daging habis ,trima kasih penjual yang amanah,",Grab
Notariuzai,5,2026-02-24 02:45:48,oke,Grab
Arya Taruna Wiguna,2,2026-02-24 02:42:04,lemot kebanyakan iklan,Grab
Trisye Rosita Bonting,5,2026-02-24 01:06:48,"Semoga, lekas sampai ditempat tujuan dengan Selamat ,Trim's.",Grab
Rensi Koten,5,2026-02-24 00:54:24,Respon cepat dan tak lama menunggu. Nyaman dalam perjanjian,Grab
Rahmah Fitri Sofianti,1,2026-02-24 00:45:56,diperbarui lagi untuk para driver kalo gak mau ambil orderan jannditerima saya jadi telat kerja cuma gara gara nungguin,Grab
Al Alvano,4,2026-02-24 00:41:20,sangat membantu,Grab
Terimakasi Saja,5,2026-02-24 00:35:19,Sangat bijaksana dan profesional,Grab
Eneng,5,2026-02-24 00:11:39,baik,Grab
Sadam Tzy,5,2026-02-23 23:41:22,✓ Good App,Grab
Al Rasyid1001 gaming,1,2026-02-23 23:40:43,harga nya mahal. lebih enak ke Maxim.,Grab
Asep Spdn,1,2026-02-23 23:37:19,Lemot bangeet org lain pengen cepet ini belum selesai nganter udah nerima pesenan lagi jadi nunggu lama banget udah 2x kayaa gini nih aplikasi grab paraaaah,Grab
Arvan Siano,1,2026-02-23 23:31:06,good jobs,Grab
taniya meijanah,5,2026-02-23 23:10:32,baik ramah,Grab
haikal ikal,5,2026-02-23 23:02:13,bagus murah juga ojek nya sy suka dengan grab,Grab
Khoiril Syaiful Imron,5,2026-02-23 21:00:08,good,Grab
sumanta man,5,2026-02-23 20:30:53,keren bngt,Grab
Ari Widi,5,2026-02-23 18:58:49,orangnya jujur,Grab
Muhammad Muhammad billy,5,2026-02-23 18:47:22,baik,Grab
Aden Channel,5,2026-02-23 18:28:19,sangat bagus,Grab
Abdy Bayu,5,2026-02-23 17:56:50,Mantaaapppppp,Grab
Putra Ahmad,5,2026-02-23 16:28:10,mantul,Grab
Afif Alfarizi,1,2026-02-23 16:19:01,"Aplikasi yang mikir untung doang, kagak bisa mensejahterakan drivernya",Grab
Ibray Oxs,1,2026-02-23 16:13:28,makin sini ko ribet harus pake Selfi gliran mau Selfi gak bisa pke,Grab
Rikcto M. Leoanak,1,2026-02-23 16:08:57,"pesanan 50.000 ongkir 45.000, jarak 1 kilo, jaya terus grab",Grab
Ayu Wulandari,1,2026-02-23 15:12:35,"Baru mau daftar akun, log in lama, giliran proses verifikasi WA eror, males bgt pake aplikasi grab, mending gojek ajalah",Grab
Heri Setiawan,5,2026-02-23 14:47:00,ok siap gampang,Grab
Marten Silaban,1,2026-02-23 14:18:02,"PROGRAM NYA YANG DIPRIORITASKAN CUMA BIKE HEMAT DOANG,LAYANAN BIKE HEMAT TARIF 7 RIBU, SEMAKIN PELANGGAN YG ODER LAYANAN BIKE HEMAT...TARIF NAIK+CUACA HUJAN BS NAIKNYA 200%,BAHKAN LEBIH(JAM KERJA DKI JAKARTA) WALAUPUN JAUH PENJEMPUTAN PASTI DIAMBIL OLEH MITRANYA KARENA JARAK PENGANTARANNYA YG DEKAT, SEANDAINYA ADA PROGRAM GRABFOOD HEMAT TARIF MINIM 8500, SISTEMNYA HARUS SAMA,YAITU IKUTIN TARIFNYA NAIK SEPERTI BIKE HEMAT,PASTI AKAN DIPICK UP OLEH DRIVERNYA.. WALAUPUN RESTO NYA JAUH.",Grab
