userName,app,score,at,content,normalized_text
gembi,Grab,1,2026-01-19 15:46:09,"gabisaa cancel grab dan tanggapannya jugaa menye"" bgtt ga memberi solusi apaan tuh fitur bantuan GA GUNAA!!!!",gabisaa cancel grab tanggap jugaa menye bgtt tidak beri solusi apa itu fitur bantu tidak gunaa
Renoadyjaya Jaya,Grab,5,2026-01-19 15:15:00,trimakasi tlah membantu perjalanan sya🥰,trimakasi tlah bantu jalan sya
Dewa Mahardhika,Grab,1,2026-01-19 14:34:07,"tidak bisa membatalkan pesanan, membuat menunggu terlalu lama",bisa batal pesan buat tunggu terlalu lama
Yindrya nasenty,Grab,1,2026-01-19 14:24:32,"I am very disappointed with Grab, who is very slow in handling Grab Food and Rider Food problems. How many times have I ordered food that is not suitable and the rider is always irresponsible?",i am very disappointed with grab who is very slow in handling grab food and rider food problems how many times have i ordered food that is not suitable and the rider is always irresponsible
pengpeng,Grab,1,2026-01-19 14:19:20,"selalu aja masalah pembayaran selalu masalah pembayaran,gapernah sama sekali ngapa""in malah pembayaran bermasalah mulu",selalu aja masalah bayar selalu masalah pembayarangapernah sama sekali ngapain malah bayar masalah mulu
Novita Setyawati,Grab,2,2026-01-19 14:05:10,"lama bgt kl mesen grabfood susah dpt driver, smpe di cancel lg",lama banget kalau mesen grab food susah dpt pengemudi smpe cancel lagi
IndMalka90 IndMalka90,Grab,5,2026-01-19 13:27:00,pelayannya baik,layan baik
Samiy Ono,Grab,5,2026-01-19 11:43:22,sangat terbantu dengan aplikasinya,sangat bantu aplikasi
Sandy Alfiansyah,Grab,1,2026-01-19 11:00:52,"apk ga jelas eror mulu, alamat ga ditemukan perbaiki lah developer",apk tidak jelas eror mulu alamat tidak temu baik lah developer
Ridwan Rhiawan,Grab,5,2026-01-19 10:42:19,mantap,mantap
Roman id,Grab,1,2026-01-19 10:37:40,driver wanita kalau pihak grab sadar mending di hilangkan memahayakan penumpang,pengemudi wanita kalau pihak grab sadar mending hilang memahayakan tumpang
asep sunarya,Grab,5,2026-01-19 10:30:44,gampang dan berkelas,gampang kelas
Riko Ari putra,Grab,1,2026-01-19 10:30:15,"ongkos terlalu murah, kasihan saya sama driver",ongkos terlalu murah kasihan sama pengemudi
Az Har,Grab,5,2026-01-19 10:14:16,"hargailah orang yg lagi cari makan jangan seenaknya saja ngasih reting rendah pd driver, sudah melayani dgn sepenuh hati dgn menjaga keselamatan dijalan 🙏🙏🙏🙏",harga orang yang cari makan jangan enak ngasih reting rendah pd pengemudi layan dengan sepenuh hati dengan jaga selamat jalan
Yadri Sae,Grab,1,2026-01-19 10:06:29,untuk para driver di layar tolong hp bisa of kan biar hemat baterai..kaya aplikasi sebelah,para pengemudi layar hp of kan biar hemat bateraikaya aplikasi belah
Wiwi Lisnawati,Grab,4,2026-01-19 09:20:13,"kenapa ya udah 4hari susah bangett dapat driver, padahal lokasi gak kampung2 bangettt, biasanya nunggu 2menitan sudah dapat driver, ini harus ngulang beberapakali tapi tetap hasilnya gak dapat driver",ya sudah hari susah bangett pengemudi padahal lokasi tidak kampung bangettt biasa nunggu menit pengemudi harus ngulang beberapakali tetap hasil tidak dapat pengemudi
Hanawi Cipto,Grab,5,2026-01-19 09:16:48,bagus sekali,bagus sekali
Ekisytan Ca'em,Grab,5,2026-01-19 08:47:38,terbaik,baik
BanG BeN,Grab,5,2026-01-19 08:32:26,mantaaap,mantaaap
Adnan Dian,Grab,5,2026-01-19 08:24:30,bagus driver slhow,bagus pengemudi slhow
Muhamad Said,Grab,3,2026-01-19 08:12:20,sebagai customer/pelanggan jangan mudah tergiur dengan promo promo yang di tawarkan oleh sistem aplikasi grab... sebenarnya bukan aplikasi yang mengeluarkan promo tetapi pendapatan driver yang di potong dan di gunakan sebagai promo dan di manfaatkan oleh penumpang/customer pengguna aplikasi grab.. intinya driver Ojol berjuang & berkorban lebih banyak.. kendaraan milik sendiri.. bahan bakar dan kerusakan di biayai sendiri .. sampai promo untuk penumpang.. driver ojol juga yang menanggung.,customerpelanggan jangan mudah giur promo promo tawar sistem aplikasi grab benar bukan aplikasi keluar promo dapat pengemudi di potong di guna promo di manfaat penumpangcustomer guna aplikasi grab inti pengemudi ojol juang korban lebih banyak kendara milik sendiri bahan bakar rusa di biaya sendiri promo tumpang pengemudi ojol yang tanggung
Anja Kiting,Grab,1,2026-01-19 07:54:43,"menyelesaikan masalah kecil aja ga bisa,aplikasi bodoh",selesai masalah kecil aja tidak bisaaplikasi bodoh
zahro ok,Grab,5,2026-01-19 07:53:11,baik poll,baik poll
Imam Bryanchandra,Grab,5,2026-01-19 07:52:47,cepat dan tepat,cepat tepat
Yudha Bagus,Grab,5,2026-01-19 07:22:50,mudah dan cepat,mudah cepat
Dian Lasmi,Grab,5,2026-01-19 07:02:51,"Baik,nyaman dan cpt dlm pelayanannya",baiknyaman cpt dlm layan
Elisabeth Pararak,Grab,5,2026-01-19 06:56:40,alat transportasi yang nyaman dan sangat membantu,alat transportasi nyaman sangat bantu
Ayu,Grab,5,2026-01-19 06:37:03,tepat waktu...pengantar ramah,tepat waktupengantar ramah
Nila Sari,Grab,5,2026-01-19 06:27:09,selalu ramah,selalu ramah
Amelia,Grab,3,2026-01-19 06:21:39,"grab skrg aneh,kadang nemuin driver yg g' ramah,klu lelah / capek mnding diem d rmh pak,jgn krja, kepuasan pelanggan adalah no.1,kadang motor sama orang beda sama yg dtg ,driver ny tiba² beda orang,kn jdi was² klu naik grab klu cara ny bgini,tlg donk pihak grab d perbaiki gi biar penumpang jg nyaman..",grab sekarang anehkadang nemuin pengemudi yang g ramahklu lelah capek mnding diem d rmh pakjgn krja puas langgan nokadang motor sama orang beda sama yang dtg pengemudi ny tiba beda orangkn jdi was kalau naik grab kalau cara ny bginitlg donk pihak grab d baik gi biar tumpang juga nyaman
Lidia Insan,Grab,5,2026-01-19 06:20:04,abang grabnya ramah respon nya cepat sukses selalu ya👍👍,abang grabnya ramah respon nya cepat sukses selalu
Muh andik Setiawan,Grab,1,2026-01-19 06:09:34,aplikasi sering eror,aplikasi sering eror
CallMe Dii,Grab,1,2026-01-19 05:36:05,grab gada tanggung jawab nunggu makanan 2 jam lebih,grab gada tanggung jawab nunggu makan jam lebih
Barokah,Grab,4,2026-01-19 05:17:45,tolong dong pihak grab saya penjualan makanan di restoran yg menggunakan aplikasi grab udah 4 tahun sekarang update bunyi pesanan masuk nya terlalu lama smpai pihak driver udah bawa makanan pun msih bunyi notifikasi grab ny. tolong dong jangan selama itu buat tidak nyaman,dong pihak grab jual makan restoran yang guna aplikasi grab sudah tahun sekarang perbarui bunyi pesan masuk nya terlalu lama smpai pihak pengemudi sudah bawa makan msih bunyi notifikasi grab ny dong jangan lama buat nyaman
Puspita Sari08.,Grab,2,2026-01-19 04:54:39,aku cobak pesen grap kok engak ada pengemudi,saya cobak sen grap kok engak kemudi
Fajar Mulya Geotama,Grab,1,2026-01-19 04:38:28,kadang driver Susah dapat......udah dapet di batalin......nunggu lagi hingga saat yg baru dan di batalin lagi......Kaya gitu aja terus,kadang pengemudi susah dapatudah dapet batalinnunggu hingga yang baru di batalin lagikaya gitu aja terus
Bona Daulay,Grab,1,2026-01-19 04:37:58,"ongkos mahal, ditambah drvier nya sombonng dan sering melakukan pelecehan.",ongkos mahal tambah drvier nya sombonng sering laku leceh
gembel necis,Grab,5,2026-01-19 04:37:08,terbaik,baik
Hera 123,Grab,5,2026-01-19 04:32:27,pengemudinya ramah dan bersih,mud ramah bersih
Zainul Arif,Grab,1,2026-01-19 04:21:10,uangnya lebih gak d kasih kembalian,uang lebih tidak d kasih kembali
Lilik Teresia,Grab,1,2026-01-19 03:07:41,"saya mau tanya,,, andai mobilnya (pickup)menjemput saya ke ngesong Dukuh kupang mengambil kursi malas ke H. Misbach) lalu kembali lagi ke ngesong Dukuh kupang ongkos nya berapa?",mau tanya andai mobil pickupmenjemput ngesong dukuh kupang ambil kursi malas h misbach lalu lagi ke ngesong dukuh kupang ongkos nya berapa
Nuraini,Grab,5,2026-01-19 02:02:38,Abang tahu jalan,abang tahu jalan
Aka Melviano,Grab,5,2026-01-19 01:58:16,sangat baik,sangat baik
AFIFAH,Grab,1,2026-01-19 01:31:20,ditungguin lama lama krna kasian klo di cancel ..eh malah saya yg di cancel😭😭😭,ditungguin lama lama krna kasi kalau cancel eh malah yang cancel
Astuti Tuti,Grab,5,2026-01-19 00:26:57,perjalanan cepat driver bdik,jalan cepat pengemudi bdik
Endri,Grab,5,2026-01-19 00:24:45,Terimakasih sdh mengantarkan dengn baik dan selamat..👌,terimakasih sudah antar dengn baik selamat
Zaina Am,Grab,5,2026-01-19 00:15:05,trimakasih aplikasi ..yg baik telah membantu sy ..agar kedepannya lebih baik lagi,trimakasih aplikasi yang baik bantu saya depan lebih baik
Meyva Putri,Grab,5,2026-01-18 23:36:47,"datang tepat waktu, driver nya baik dan bersih",datang tepat waktu pengemudi nya baik bersih
Mulyasari 6,Grab,5,2026-01-18 23:31:56,bagus dan ceoat datang nya tidak menunggu lama,bagus ceoat datang nya tunggu lama
Levia Arileisyah,Grab,5,2026-01-18 23:27:52,kebantu banget adanya aplikasi ini ketika kita pergi keluar kota atau bahkan pulau pun masi bisa pake aplikasi ini yang memudahkan kita untuk bepergian,bantu banget ada aplikasi ketika pergi keluar kota bahkan pulau mas pakai aplikasi yang mudah untuk pergi
Risma Dwi,Grab,1,2026-01-18 23:12:20,KELAMAAN DAPAT OJOL UJUNG UJUNGNYA SERING TERLAMBAT,lama ojol ujung ujung sering lambat
Bang AJI,Grab,2,2026-01-18 22:31:37,untuk proses pesanan di grab food mungkin bisa di perjelas untuk fitur prosesnya makanan masih sedang di buat atau sendang menunggu driver tidak ada kejelasan pesen makanan masa nunggu hampir 4 jam padahal cuma 2 kilo,proses pesan grab food mungkin jelas fitur proses makan sedang di buat sendang tunggu pengemudi ada jelas sen makan masa nunggu hampir jam padahal cuma kilo
Gunawarman Hartono,Grab,5,2026-01-18 22:06:53,Pelayanan cepat dan praktis ..,layan cepat praktis
Muhammad Khatami,Grab,1,2026-01-18 19:17:47,"Tolol Kalo Udah Berkali Kali Di Cancel Driver HarusNya Di Batalin Aja Biar Bisa Pesen Makanan Resto Lain,Bukan Malah Dibiarin,Di Batalin Juga Ga Bisa,Buang Buang Waktu Ajaaa Dongo Dongo",tolol kalo sudah kali kali cancel pengemudi harus batalin aja biar sen makan resto lainbukan malah dibiarindi batalin tidak bisabuang buang waktu ajaaa dongo dongo
Rachmad Hidayatulloh,Grab,1,2026-01-18 18:35:17,sinyal jaringan full tapi buat buka apknya ga bisa,sinyal jaring full buat buka apknya tidak
Dodi Indra,Grab,5,2026-01-18 17:12:47,sopirnya sopan ramah dan amanah,sopir sopan ramah amanah
Setiawan Setiawan,Grab,5,2026-01-18 17:07:34,nicetry,nicetry
yuana cutra,Grab,1,2026-01-18 16:05:08,drivers nya lemot lemot heran kaga niat nyari duit,drivers nya lot lot heran kaga niat nyari duit
Indra Gunawan,Grab,1,2026-01-18 15:56:14,apaa ini aplikasi susah kali nyari pengemudi aslii udah hampir 3jam tidak ada sama sekali,apaa aplikasi susah kali nyari kemudi asli sudah hampir jam ada sama sekali
Alifatul Amanah,Grab,5,2026-01-18 15:18:46,baikkkk,baikkkk
Dimas Wahyu,Grab,5,2026-01-18 15:11:56,sangat membantu,sangat bantu
Dewi Ratnasari,Grab,5,2026-01-18 15:03:41,amanah,amanah
Koji Eye,Grab,4,2026-01-18 14:57:50,kenapa sampai skrg aku blm bs menikmati fitur ovo paylater😔,sampai sekarang saya belum bs nikmat fitur ovo paylater
Topan Leza,Grab,1,2026-01-18 14:41:44,"Jangan pake ini, lebih baik gojek atau maxima, atau shoopefood, dari admin staff semua nya pelayanan buruk, keluhan kita tidak pernah di dengar, dan solusi yang diberikan selalu jawaban dari robot/ai, pelayanan sangat buruk, jauh lebih baik gojek maxima atau shoopefood, aplikasi sampah!!!!",jangan pakai lebih baik gojek maxima shoopefood admin staff semua nya layan buruk keluh tidak pernah dengar solusi beri selalu jawab robotai layan sangat buruk jauh lebih baik gojek maxima shoopefood aplikasi sampah
Kia Alfaruq,Grab,5,2026-01-18 14:22:00,oke terbaik,baik baik
Gede Agung Gandes,Grab,1,2026-01-18 14:19:53,"Terlalu banyak notifikasi mengganggu, udah mulai mahal, udah mulai gak ada promo...",terlalu banyak notifikasi ganggu sudah mulai mahal sudah mulai tidak promo
Joko Lisiyanto,Grab,5,2026-01-18 14:15:37,cepat dan sopan,cepat sopan
Nando Tan,Grab,1,2026-01-18 14:03:36,lebih di update lagi kasihan para draiver nama toko gak tertera bahkan titik toko atau rumah pun gak sesuai jelek banget,lebih perbarui kasihan draiver nama toko tidak tera bahkan titik toko rumah tidak sesuai jelek banget
Agustus Pride,Grab,5,2026-01-18 13:45:34,layanan yg sigap,layan yang sigap
M.riski Wahyudi,Grab,5,2026-01-18 13:13:40,luar biasa,luar biasa
Astri B3,Grab,5,2026-01-18 13:11:16,pelayanannya baik👍👍,layan baik
Sorianus Laia,Grab,5,2026-01-18 12:24:45,sangat baik,sangat baik
Pengguna Google,Grab,5,2026-01-18 12:16:02,terbaik,baik
Joni Wijanarko,Grab,5,2026-01-18 12:06:40,sesuai apa yg saya pesen,sesuai apa yang sen
Ben Warella,Grab,5,2026-01-18 09:49:40,enak buat pengiriman,enak buat kirim
Dzaky Alfarid,Grab,1,2026-01-18 09:44:59,"udh pesen grab XL biar motornya besar tapi yang dateng beat, trs apa gunanya bayar mahal² demi motor besar tapi yg dateng kecil",sudah sen grab xl biar motor besar yang dateng beat trs apa guna bayar mahal motor besar yang dateng kecil
Admingudangjakarta,Grab,1,2026-01-18 09:14:44,gk jelas tiba2 ke blokir akunnya,tidak jelas tiba blokir akun
Imron Bin Samsa (Ujang),Grab,5,2026-01-18 08:25:36,terimakasih layanan cepat dan ramah,terimakasih layan cepat ramah
"Ibrahim Nur A I,m 11",Grab,5,2026-01-18 08:23:59,membantu banget,bantu banget
NEZ Nez,Grab,5,2026-01-18 08:23:28,selalu pakai grab tp skg mahal grab udah pelit promo gak ada potongan,selalu pakai grab tapi skg mahal grab sudah pelit promo tidak potong
IS TONI,Grab,5,2026-01-18 08:17:43,mantap,mantap
Sri Bekti,Grab,5,2026-01-18 08:05:07,sangat menguntungkan,sangat untung
Mhd Rafi Purwansyah,Grab,5,2026-01-18 07:22:30,bagus gaessssssass aplikasi ya ayo download,bagus gaessssssass aplikasi ayo download
Rizal Fahru,Grab,5,2026-01-18 07:07:13,customer hebat adalah dia yg pake hemat lalu bisa nego 😅😅,customer hebat dia yang pakai hemat lalu nego
ancha satria,Grab,4,2026-01-18 06:56:07,fungsi telepon nya kurang bagus,fungsi telepon nya kurang bagus
Dilar Fikri,Grab,5,2026-01-18 06:34:32,"dimanapun dan kapan pun saya membutuhkan, grab slalu ada untuk menemani perjalanan saya semangat trus ...👍🏻👍🏻",mana kapan butuh grab slalu untuk tani jalan saya semangat trus
Desi Arista,Grab,5,2026-01-18 06:10:51,85 da pokoknya,da pokok
Arsyad Kafi efendy,Grab,5,2026-01-18 05:50:20,semenjak ada grap jadi tidak ribet ribet,semenjak grap jadi ribet ribet
Gen Somantri,Grab,3,2026-01-18 05:40:58,"saya mau tanya, pelanggan dianggap apa sama grab?",mau tanya langgan anggap apa sama grab
ferdi Yhansah,Grab,5,2026-01-18 05:38:40,"Grab suport Sangat membantu Saya sebagai Driver grab, terimakasih Semangat.",grab suport sangat bantu bagai pengemudi grab terimakasih semangat
Fatma Andani,Grab,4,2026-01-18 05:28:22,"sangat bagus , bnyk promo,dan kurirnya tepat waktu",sangat bagus banyak promodan kurir tepat waktu
Braveri Dhila,Grab,5,2026-01-18 05:11:11,pengantaran nya cepat aku suka,antar nya cepat saya suka
Uya Saputra,Grab,5,2026-01-18 04:54:38,sangat ramah baik tulus,sangat ramah baik tulus
edi vegeance,Grab,1,2026-01-18 04:54:23,"aplikasi tolol, log out sendiri masuk lagi harus pake selfie udah Selfi bener naik turun kepala juga udah ""OK"" taunya gagal masuk, koneksi terputus padahal pake wifi",aplikasi tolol log out sendiri masuk harus pakai selfie sudah selfi bener naik turun kepala sudah tau gagal masuk koneksi putus padahal pakai wifi
TRIYONO HENRICUS,Grab,5,2026-01-18 04:37:25,mantab,mantab
Yayah Andri,Grab,5,2026-01-18 04:33:18,"well done, good job",well done good job
SYUKRIADI,Grab,2,2026-01-18 04:30:10,"sebenarnya aplikasinya bagus, murah. tapi susah nyari alamat yang tidak terdaftar di maps. Kadang lokasinya ada di maps tapi tidak terdaftar di aplikasi grab jadi tidak bisa pesan, terpaksa gunakan aplikasi sebelah.",benar aplikasi bagus murah susah nyari alamat daftar maps kadang lokasi maps tidak daftar di aplikasi grab jadi tidak bisa pesan paksa guna aplikasi belah
Amxsr Reall,Grab,5,2026-01-18 04:28:20,mantap kali lah cepat tanpa ribet,mantap kali lah cepat ribet
Muhammad Rasyid Ridho Pulungan,Grab,1,2026-01-18 04:26:05,gak bisa batalin pesanan,tidak batalin pesan
Lalan Pudak,Grab,5,2026-01-18 04:06:27,memuaskan,muas
Alisya almahira,Grab,5,2026-01-18 03:52:26,"bagus, sangat memudahkan perjalanan maupun belanja",bagus sangat mudah jalan maupun belanja
M. Salman,Grab,4,2026-01-18 03:12:15,Sipp bagus,sipp bagus
Benyamin,Grab,5,2026-01-18 01:39:48,terimakasih Grab jemput nya tepat waktu,terimakasih grab jemput nya tepat waktu
Reza Saktipan,Grab,1,2026-01-18 01:33:48,"dari 2025 kelakuan aplikasi grab sama aja ya!!!! masih aja milihin driver yg jauh dari lokasi!!! ketika butuh ada driver yg deket terlihat dari aplikasi, namun yg dipilih sama aplikasi malah driver- driver yg jaraknya jauh!",laku aplikasi grab sama aja masih aja milihin pengemudi yang jauh lokasi butuh pengemudi yang deket lihat aplikasi yang pilih sama aplikasi malah pengemudi pengemudi yang jarak jauh
Hadi Ansah,Grab,5,2026-01-18 01:28:25,tepat waktu dan amanah,tepat waktu amanah
SR Idrus,Grab,5,2026-01-18 01:25:08,"sangat membantu , oke lah",sangat bantu baik lah
Eman Sulaeman /acep,Grab,5,2026-01-18 01:22:19,layanan mantap,layan mantap
Abdul Aziz,Grab,1,2026-01-18 01:21:18,waktu nya sejam lebih pengantaran,waktu nya jam lebih antar
Mas Adam,Grab,5,2026-01-18 01:19:19,senang,senang
Muhamad fadilah Syaifudin,Grab,5,2026-01-18 01:13:14,pokonya paling nyaman di antara aplksi yang lain,poko paling nyaman antara aplksi lain
Fitriani Ririn,Grab,1,2026-01-18 00:57:04,setiap tahun di suruh update teruss!!!!!!,tahun suruh perbarui teruss
Nurlian Kho,Grab,1,2026-01-18 00:53:39,terlalu di up harga makananya,terlalu up harga makananya
Siti rohmah,Grab,5,2026-01-18 00:19:26,puas banget,puas banget
Nisa Annisa,Grab,4,2026-01-18 00:13:22,mohon di perbaiki KA soalnya stiap pesan makanan selalu terlambat kalo terlambat hrus ada opsi dibatalkan soalnya saya nunggu lama mana laper bgtt,mohon baik ka soal stiap pesan makan selalu lambat kalo lambat hrus opsi batal soal nunggu lama mana laper bgtt
Feri Awih,Grab,5,2026-01-17 23:43:27,Bagus lebih cepat & hemat,bagus lebih cepat hemat
Enggo Otodo,Grab,4,2026-01-17 23:18:02,Terbaik,baik
Cikal Bungsu,Grab,5,2026-01-17 23:13:10,mantan pelayanan nya,mantan layan nya
Putri Pratiwi,Grab,1,2026-01-17 21:18:37,LAMAAAAAA!,lamaaaaaa
Muhamad Isan,Grab,5,2026-01-17 21:11:46,sangat baik dan nyaman,sangat baik nyaman
nusi agis,Grab,1,2026-01-17 18:24:32,"kasih bintang 1. driver minta tambahan biaya kebersihan kendaraan terlalu mahal,. lapor d pusat bantuan tidak respon 👎👎👎 untuk semua customer harap hati2. terutama grab car.",kasih bintang pengemudi minta tambah biaya bersih kendara terlalu mahal lapor d pusat bantu respon semua customer harap hati utama grab car
Muhammad Akbar,Grab,5,2026-01-17 16:06:20,bagus atas aplikasi nya,bagus atas aplikasi nya
